time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,refrigerant_q_condenser_stage_w,refrigerant_q_subcooler_w,refrigerant_q_oil_cooling_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,low_pressure_receiver_enabled,refrigerant_evaporators_series,refrigerant_evaporator_outlet_c,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_low_pressure_pa,air_high_pressure_pa,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_actual_head_j_kg,air_compressor_actual_head_m,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,air_compressor_eta_is_target,air_compressor_eta_is_effective,regenerator_ua_w_k,regenerator_ua_ref_w_k,regenerator_air_flow_ratio,regenerator_ua_flow_exponent,cascade_ua_w_k,cascade_ua_ref_w_k,cascade_air_flow_ratio,cascade_ua_flow_exponent,condenser_ua_w_k,condenser_ua_ref_w_k,condenser_sink_flow_ratio,condenser_ua_flow_exponent,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_air_m_dot_nominal_kg_s,dock_air_flow_ratio,dock_evaporator_ua_flow_exponent,humidity_ratio_room_kg_kg_da,room_relative_humidity,room_saturation_humidity_ratio_kg_kg_da,room_dry_air_mass_kg,room_moisture_infiltration_dry_air_mass_flow_kg_s,room_moisture_deposition_rate_kg_s,room_moisture_deposition_load_w,room_moisture_cumulative_deposited_water_kg,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,receiver_enabled,receiver_mass_kg,receiver_volume_m3,receiver_liquid_mass_kg,receiver_vapor_mass_kg,receiver_liquid_volume_m3,receiver_liquid_fill_fraction,receiver_liquid_fill_fraction_raw,receiver_overfill_mass_kg,receiver_liquid_feed_fraction,receiver_starvation_flow_multiplier,receiver_outlet_enthalpy_j_kg,receiver_outlet_density_kg_m3,receiver_inlet_m_dot_kg_s,receiver_outlet_m_dot_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_cascade_flow_coefficient_m2,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_subcooling_to_cascade_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
1476.0,-29.967928985117428,5.076087499052989,35.00875680079106,24.055679712351434,4.949733046638569,-26.47617138970872,-39.988387178722746,1.4579464732822809,-5.0637929251591345,-5.063792925155659,40.016990007056414,42348.58705053001,25764.950909028295,25764.950909028295,68113.5379595583,77354.29576153208,77354.29576153208,25764.950909028295,103119.24667056037,103119.24667056037,103119.24667056037,129281.02509350533,124775.81760680389,4505.207486701451,0.0,91491.5011007385,56485.79240438695,38895.23188483506,26161.77842294496,65057.01030778002,19941.197079023535,1454.501595949946,0.0,0.8865322778161027,2.877926118086321,0.0014947054983599872,1.0,1.0,-4.640792944677969,353775.0057487925,1555265.9183349214,4.396200672919443,1555265.9183349214,4.396200672919443,0.7622263577285817,0.09244699014455514,4.028046144702076,101325.0,128378.05063015118,1.266992851025425,1.0,0.0,4.028046144699752,1.284916400776785,1.285217373426214,3.1348702081061117,22713.617921451452,2316.1444449890078,19306.575093578213,1968.7227639997566,0.85,0.849999993851463,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4586.862084827304,4632.441516551485,5.617119161758784,5.076087499052989,-2.3704146321665043,7.446502131219494,3.442793223166852,3.5,0.9836552066191006,0.6,0.00023422300557273917,1.0000437648183833,0.0002342127552940407,198.89572748724953,0.0,2.046859823615442e-06,5.800800740126163,0.02550392551981567,7.895936927976986e-05,0.00015526363629296932,0.0006254090915823203,0.0924469901275637,0.0924469901275637,0.0924469901275637,0.0924469903054586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487472.3267282205,595.7332028207079,0.0,0.0924469901275637,0.09244699014455514,0.09244699014455514,0.3748749761311043,0.3748749761311043,0.5,9.99758685155738,0.0,0.0,0.0,0.0,0.0,0.0,26161.77842294496,19941.197079023535,0.7622263577285817,1.0469822950258254,0.6509457912403582,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513006317065993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.26020549732,25750.0,,,,,,,,,,,,,,,,,2.0,16531.01230346752,1454.501595949946,0.3748749761311043,6.17534620354742,3.442793223166852
1477.0,-29.968347881558113,5.075962905687557,35.008737460866726,24.055663297791057,4.949776675244925,-26.47654389049212,-39.98873687870798,1.4579438242724836,-5.063704765716295,-5.063704765669312,40.0169555939389,42348.2250070804,25764.951238892805,25764.951238892805,68113.17624597321,77354.05123275942,77354.05123275942,25764.951238892805,103119.00247165223,103119.00247165223,103119.00247165223,129280.60529648594,124775.40439468475,4505.20090180119,0.0,91491.44366810862,56485.61745739966,38895.36245634329,26161.602824833706,65056.96528117699,19941.1033750773,1454.4939076204835,0.0,0.8865328522333555,2.877935468042215,0.0014947054983599872,1.0,1.0,-4.641225782638969,353776.222050177,1555264.434012837,4.39618136289626,1555264.434012837,4.39618136289626,0.7622278920979701,0.09244686194890156,4.028046144702076,101325.0,128378.02758024853,1.2669926235405726,1.0,0.0,4.028046144702251,1.2849164343404935,1.2852173938263471,3.1348701262191754,22713.603663265767,2316.1429910586967,19306.56391014188,1968.721623606622,0.85,0.8500000350611902,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4586.933577703856,4632.441516551485,5.617031684114839,5.075962905687557,-2.3703458840513383,7.446308789738895,3.442882658480557,3.5,0.9836807595658735,0.6,0.0002342127552940407,1.000043588582126,0.00023420254673709812,198.89607336169883,0.0,2.0387366386806204e-06,5.777779634020878,0.02550596425645435,7.895624493467467e-05,0.00015525651035936603,0.0006253803879929423,0.09244686195677942,0.09244686195677942,0.09244686195677942,0.09244686188593775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487472.16034762,595.7332552252778,0.0,0.09244686195677942,0.09244686194890156,0.09244686194890156,0.37487486121540137,0.37487486121540137,0.5,9.997586851530242,0.0,0.0,0.0,0.0,0.0,0.0,26161.602824833706,19941.1033750773,0.7622278920979701,1.046977459701467,0.650940676744617,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513031508159346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.23718439121,25750.0,,,,,,,,,,,,,,,,,2.0,16531.004960670933,1454.4939076204835,0.37487486121540137,6.17534620354742,3.442882658480557
1478.0,-29.968765184817663,5.0758387821428235,35.0087180691128,24.05567339099946,4.949849758061566,-26.476912071853928,-39.98908595005048,1.457967895651684,-5.063594326175121,-5.0635943261078085,40.01691541866045,42347.867170933816,25764.894860254608,25764.894860254608,68112.76203118842,77353.79465312124,77353.79465312124,25764.894860254608,103118.68951337584,103118.68951337584,103118.68951337584,129280.07887130228,124774.88561560832,4505.193255693963,0.0,91491.38525412658,56485.45778501841,38895.47496567575,26161.38935792644,65056.86432360219,19940.989990283877,1454.4844920259034,0.0,0.8865335611728076,2.8779471809999255,0.0014947054983599872,1.0,1.0,-4.641846054874293,353777.74574600626,1555262.7011559187,4.396157530701536,1555262.7011559187,4.396157530701536,0.7622297775344301,0.09244671314024991,4.028046144702076,101325.0,128378.01071039225,1.266992457048036,1.0,0.0,4.028046144701745,1.2849163427908306,1.2852172891374165,3.1348703495771435,22713.58916145026,2316.141512285058,19306.54833714643,1968.7200356030276,0.85,0.8499998921312578,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4587.0049031848075,4632.441516551485,5.616932051318664,5.0758387821428235,-2.3702607381847414,7.446099520327564,3.44297188531374,3.5,0.9837062529467829,0.6,0.00023420254673709812,1.0000434229475708,0.00023419237741377223,198.89641792174478,0.0,2.030441890566702e-06,5.754272317866033,0.025507994698344916,7.895312632008237e-05,0.00015524942041701575,0.0006253518293779921,0.09244671307925435,0.09244671307925435,0.09244671307925435,0.09244671361173219,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487471.96610982233,595.7333164039502,0.0,0.09244671307925435,0.09244671314024991,0.09244671314024991,0.3748747463003641,0.3748747463003641,0.5,9.997586851146847,0.0,0.0,0.0,0.0,0.0,0.0,26161.38935792644,19940.989990283877,0.7622297775344301,1.0469727174735284,0.6509361865381252,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513056597809804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.21367707505,25750.0,,,,,,,,,,,,,,,,,2.0,16530.997637812732,1454.4844920259034,0.3748747463003641,6.17534620354742,3.44297188531374
1479.0,-29.969180766984966,5.075714800604294,35.0086987644441,24.055675870645814,4.949913725477097,-26.477279931748317,-39.98943114476276,1.457984260464352,-5.063499393272252,-5.063499393271664,40.01687914779152,42347.50084120113,25764.877819363075,25764.877819363075,68112.37866056421,77353.54424395875,77353.54424395875,25764.877819363075,103118.42206332182,103118.42206332182,103118.42206332182,129279.62408139477,124774.4377439093,4505.1863374854665,0.0,91491.32730768707,56485.28391777912,38895.60376656439,26161.202018072945,65056.805784637334,19940.890158527145,1454.4762708403605,0.0,0.8865341768663546,2.8779572493901697,0.0014947054983599872,1.0,1.0,-4.642344862580842,353779.05550627096,1555261.136706743,4.396136833146062,1555261.136706743,4.396136833146062,0.7622314198235761,0.09244657848032836,4.028046144702076,101325.0,128377.98860698324,1.2669922389043498,1.0,0.0,4.028046144703573,1.2849162872198998,1.2852172204860608,3.1348704851561418,22713.574775706544,2316.1400453474475,19306.5405116398,1968.719237623429,0.85,0.8500000859525308,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4587.0761752274775,4632.441516551485,5.616841062833531,5.075714800604294,-2.3701869721122555,7.4459017727165495,3.443061046220558,3.5,0.9837317274915881,0.6,0.00023419237741377223,1.0000432440010643,0.00023418225043628514,198.89676106176094,0.0,2.0226419822075904e-06,5.732167377576311,0.025510017340327124,7.895004245141673e-05,0.0001552423349623555,0.0006253232888396643,0.09244657844956762,0.09244657844956762,0.09244657844956762,0.09244657869820909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487471.7907481008,595.7333716372677,0.0,0.09244657844956762,0.09244657848032836,0.09244657848032836,0.37487463138443067,0.37487463138443067,0.5,9.997586850970112,0.0,0.0,0.0,0.0,0.0,0.0,26161.202018072945,19940.890158527145,0.7622314198235761,1.046967766693649,0.6509311413380392,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451308159211961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.19157213476,25750.0,,,,,,,,,,,,,,,,,2.0,16530.990332908048,1454.4762708403605,0.37487463138443067,6.17534620354742,3.443061046220558
1480.0,-29.969594743352935,5.075591060164527,35.00867950178406,24.055680201295786,4.949980025447064,-26.477645707012652,-39.9897797970101,1.458002471168849,-5.063399940981242,-5.0633999409775,40.016841750509606,42347.15581589049,25764.848887399847,25764.848887399847,68112.00470329034,77353.29194504967,77353.29194504967,25764.848887399847,103118.14083244951,103118.14083244951,103118.14083244951,129279.14784636091,124773.96863948576,4505.179206875154,0.0,91491.26944295378,56485.13332692184,38895.706795591046,26161.0070139114,65056.71380950244,19940.786348822097,1454.4676992537543,0.0,0.8865348196906514,2.8779677971273476,0.0014947054983599872,1.0,1.0,-4.642881152442214,353780.42762323486,1555259.523674339,4.396115223566415,1555259.523674339,4.396115223566415,0.7622331333888779,0.09244643968914874,4.028046144702076,101325.0,128377.97240524007,1.2669920790055769,1.0,0.0,4.02804614470337,1.284916222924426,1.2852171431625334,3.1348706420208305,22713.56041024716,2316.138580478263,19306.530832288598,1968.7182506042939,0.85,0.8500001973965522,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4587.14731541098,4632.441516551485,5.616747646372781,5.075591060164527,-2.3701098935382503,7.445700953702778,3.4431500430933393,3.5,0.9837571551695256,0.6,0.00023418225043628514,1.000043077050027,0.00023417216299030506,198.89710287693035,0.0,2.014223021526844e-06,5.708308043007076,0.02551203156334865,7.894692780718084e-05,0.0001552353226291043,0.0006252950428377465,0.09244643968484076,0.09244643968484076,0.09244643968484076,0.09244643973594498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487471.6099406915,595.7334285857941,0.0,0.09244643968484076,0.09244643968914874,0.09244643968914874,0.37487451646860526,0.37487451646860526,0.5,9.997586850733917,0.0,0.0,0.0,0.0,0.0,0.0,26161.0070139114,19940.786348822097,0.7622331333888779,1.0469634986903016,0.650926758149673,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513106483426572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.1677128002,25750.0,,,,,,,,,,,,,,,,,2.0,16530.98304857247,1454.4676992537543,0.37487451646860526,6.17534620354742,3.4431500430933393
1481.0,-29.97000705572123,5.075467532193229,35.00866028304482,24.055695183947705,4.95005786104181,-26.478008999685454,-39.990120521374024,1.4580314031293635,-5.0633019576324045,-5.063301957626588,40.01680449242109,42346.785050474165,25764.823391055874,25764.823391055874,68111.60844153004,77353.03603449762,77353.03603449762,25764.823391055874,103117.8594255535,103117.8594255535,103117.8594255535,129278.67369932857,124773.50157286276,4505.172126465805,0.0,91491.21126474091,56484.96029504072,38895.834410777985,26160.81427377508,65056.64868455306,19940.683670573027,1454.4592357026522,0.0,0.8865354545158179,2.8779781891009355,0.0014947054983599872,1.0,1.0,-4.64342334874965,353781.77947767795,1555257.9166473076,4.3960938829113365,1555257.9166473076,4.3960938829113365,0.7622348242639594,0.09244630189935547,4.028046144702076,101325.0,128377.94757370242,1.2669918339373543,1.0,0.0,4.028046144701991,1.2849161083815814,1.285217015630667,3.1348709214764297,22713.54596696355,2316.1371076732166,19306.51037811485,1968.7161648590345,0.85,0.8499998373743944,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4587.218347823314,4632.441516551485,5.616655113720839,5.075467532193229,-2.3700338952485525,7.445501427441782,3.443238906061684,3.5,0.9837825445890526,0.6,0.00023417216299030506,1.0000429040410461,0.00023416211648924774,198.89744331918544,0.0,2.006363780866463e-06,5.686034954975556,0.025514037927129515,7.894388409551853e-05,0.00015522827889478654,0.0006252666703508835,0.09244630191412952,0.09244630191412952,0.09244630191412952,0.09244630179862388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487471.4298059021,595.7334853224655,0.0,0.09244630191412952,0.09244630189935547,0.09244630189935547,0.3748744015526262,0.3748744015526262,0.5,9.99758685057325,0.0,0.0,0.0,0.0,0.0,0.0,26160.81427377508,19940.683670573027,0.7622348242639594,1.0469584557266374,0.6509217106433721,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451313127863518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.14543971216,25750.0,,,,,,,,,,,,,,,,,2.0,16530.975782553665,1454.4592357026522,0.3748744015526262,6.17534620354742,3.443238906061684
1482.0,-29.97041774576493,5.075344097520948,35.0086411755924,24.05568833872678,4.950111024251104,-26.478373248099967,-39.99046515729276,1.458038237599166,-5.063209857184688,-5.063209857178223,40.01676926585491,42346.43750960581,25764.81219509366,25764.81219509366,68111.24970469947,77352.79164000934,77352.79164000934,25764.81219509366,103117.603835103,103117.603835103,103117.603835103,129278.23612783478,124773.0707557386,4505.165372096178,0.0,91491.15417867416,56484.80006262762,38895.94901782949,26160.632292731785,65056.581310561276,19940.58668023594,1454.4512508733403,0.0,0.8865360519687198,2.8779879571694544,0.0014947054983599872,1.0,1.0,-4.6438873032998345,353783.05017073697,1555256.397245481,4.396073798603151,1555256.397245481,4.396073798603151,0.7622364191012325,0.0924461703903414,4.028046144702076,101325.0,128377.9274189566,1.2669916350254784,1.0,0.0,4.028046144703666,1.2849160971503717,1.285216991487244,3.134870948877746,22713.53179481539,2316.1356625162916,19306.503149667282,1968.7154277625166,0.85,0.8500000494891861,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4587.2892658853125,4632.441516551485,5.616565841334892,5.075344097520948,-2.3699622537061504,7.4453063512270985,3.4433276268906163,3.5,0.983807893397319,0.6,0.00023416211648924774,1.0000427353670334,0.00023415210991288896,198.89778242292473,0.0,1.9982233746029914e-06,5.662965043624878,0.02551603615050412,7.894080555205862e-05,0.00015522131093718912,0.0006252386030961468,0.09244617039690955,0.09244617039690955,0.09244617039690955,0.09244617034703961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487471.25949279376,595.7335389656197,0.0,0.09244617039690955,0.0924461703903414,0.0924461703903414,0.37487428663682476,0.37487428663682476,0.5,9.997586850484135,0.0,0.0,0.0,0.0,0.0,0.0,26160.632292731785,19940.58668023594,0.7622364191012325,1.046954025751155,0.6509170426195034,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513155974258558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.12236980081,25750.0,,,,,,,,,,,,,,,,,2.0,16530.96853607111,1454.4512508733403,0.37487428663682476,6.17534620354742,3.4433276268906163
1483.0,-29.970826837235062,5.07522102334954,35.00862206458601,24.05569361234086,4.950177307491891,-26.478734975026118,-39.99080563718451,1.4580572670852712,-5.0631052125284555,-5.063105212431185,40.01673094839945,42346.07960757068,25764.768934847114,25764.768934847114,68110.84854241779,77352.54312666567,77352.54312666567,25764.768934847114,103117.31206151278,103117.31206151278,103117.31206151278,129277.74104638316,124772.58301559977,4505.158030783394,0.0,91491.09671990042,56484.633213369845,38896.07056281175,26160.428984870377,65056.49954768213,19940.478627597793,1454.442290962657,0.0,0.8865367246017729,2.8779990556942714,0.0014947054983599872,1.0,1.0,-4.644446899252898,353784.49393830425,1555254.7445264894,4.396051187019257,1555254.7445264894,4.396051187019257,0.762238212497592,0.09244602746138657,4.028046144702076,101325.0,128377.90988098725,1.2669914619391784,1.0,0.0,4.028046144700331,1.284916028775121,1.2852169102377018,3.134871115696108,22713.51753013925,2316.134207924138,19306.492651638524,1968.7143572615037,0.85,0.8500001211181913,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4587.360041148196,4632.441516551485,5.616469756840431,5.07522102334954,-2.3698813805623757,7.445102403911916,3.4434161699848005,3.5,0.9838331914242288,0.6,0.00023415210991288896,1.0000425691628796,0.00023414214267788034,198.89812020774716,0.0,1.9902858474075777e-06,5.640470091553075,0.025518026436351527,7.893776424229898e-05,0.00015521434567058998,0.0006252105466808753,0.09244602745738634,0.09244602745738634,0.09244602745738634,0.09244602749052683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487471.074236947,595.7335973152394,0.0,0.09244602745738634,0.09244602746138657,0.09244602746138657,0.3748741717214508,0.3748741717214508,0.5,9.997586850168227,0.0,0.0,0.0,0.0,0.0,0.0,26160.428984870377,19940.478627597793,0.762238212497592,1.0469491751934337,0.650912359287542,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513180572791895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.09987484874,25750.0,,,,,,,,,,,,,,,,,2.0,16530.961308345373,1454.442290962657,0.3748741717214508,6.17534620354742,3.4434161699848005
1484.0,-29.9712342761874,5.075098161139878,35.008602994693646,24.05570897916334,4.950255206541192,-26.47909363175099,-39.9911456281319,1.4580864991651563,-5.063007611194848,-5.063007611174107,40.01669391263923,42345.72693188542,25764.74349929355,25764.74349929355,68110.47043117897,77352.28859933329,77352.28859933329,25764.74349929355,103117.03209862683,103117.03209862683,103117.03209862683,129277.26938734931,124772.11840469166,4505.150982657649,0.0,91491.03896984542,56484.47731627048,38896.17961508327,26160.23728872247,65056.41690380574,19940.37651518741,1454.433870582842,0.0,0.8865373566639451,2.878009407240561,0.0014947054983599872,1.0,1.0,-4.644985772593259,353785.8405343006,1555253.147092199,4.396029939308474,1555253.147092199,4.396029939308474,0.7622398946581266,0.09244589028921152,4.028046144702076,101325.0,128377.88928083271,1.2669912586314602,1.0,0.0,4.028046144702052,1.284915912579778,1.2852167812074244,3.1348713991834716,22713.50319314982,2316.1327459580816,19306.476393375277,1968.712699380041,0.85,0.8499999418494779,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4587.430738170484,4632.441516551485,5.616377656650748,5.075098161139878,-2.3698056661730393,7.444903827312917,3.443504616105627,3.5,0.9838584617444648,0.6,0.00023414214267788034,1.0000423973436239,0.0002341322160938612,198.89845662909931,0.0,1.9824643068830284e-06,5.618303845706502,0.02552000890065841,7.893472740808616e-05,0.00015520741526979417,0.0006251826307066685,0.09244589023151802,0.09244589023151802,0.09244589023151802,0.09244589069798169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487470.8951771032,595.7336537133206,0.0,0.09244589023151802,0.09244589028921152,0.09244589028921152,0.37487405680550867,0.37487405680550867,0.5,9.9975868500089,0.0,0.0,0.0,0.0,0.0,0.0,26160.23728872247,19940.37651518741,0.7622398946581266,1.0469446931251847,0.6509077650940878,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513205075656828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.0777086029,25750.0,,,,,,,,,,,,,,,,,2.0,16530.95409895473,1454.433870582842,0.37487405680550867,6.17534620354742,3.443504616105627
1485.0,-29.97164002855821,5.074975387572244,35.008584039175076,24.055703181680315,4.950308480194465,-26.47945376851276,-39.99148582862688,1.4580942744459302,-5.062916090619581,-5.062916090667889,40.016659072833214,42345.3823911562,25764.732862170324,25764.732862170324,68110.11525332653,77352.04796404981,77352.04796404981,25764.732862170324,103116.78082622013,103116.78082622013,103116.78082622013,129276.83725072416,124771.69297706908,4505.144273655081,0.0,91490.98228419111,56484.31672504371,38896.29506571933,26160.056424504033,65056.35149022336,19940.280139653594,1454.4259321462678,0.0,0.886537949749126,2.8780191138915874,0.0014947054983599872,1.0,1.0,-4.645435415141094,353787.1032383346,1555251.6443739766,4.396010001885951,1555251.6443739766,4.396010001885951,0.7622414805258448,0.09244575963326279,4.028046144702076,101325.0,128377.87174286332,1.2669910855451598,1.0,0.0,4.0280461447011655,1.284915896698788,1.2852167525672262,3.1348714379290903,22713.489120407783,2316.13131093776,19306.46373030526,1968.7114081062605,0.85,0.8499999109761892,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4587.501321618291,4632.441516551485,5.616288924159161,5.074975387572244,-2.3697344545641794,7.444709842136423,3.4435929210446288,3.5,0.9838836917270368,0.6,0.0002341322160938612,1.0000422219779739,0.0002341223309859591,198.8987916588424,0.0,1.974382241008715e-06,5.595399271018699,0.025521983282899417,7.893168881028148e-05,0.0001552005272835797,0.0006251548855803526,0.09244575961758288,0.09244575961758288,0.09244575961758288,0.09244575975512961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487470.72673396574,595.7337067674777,0.0,0.09244575961758288,0.09244575963326279,0.09244575963326279,0.37487394188973683,0.37487394188973683,0.5,9.997586849913917,0.0,0.0,0.0,0.0,0.0,0.0,26160.056424504033,19940.280139653594,0.7622414805258448,1.0469402862772297,0.6509031235408251,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4513229479621395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42263.05480402821,25750.0,,,,,,,,,,,,,,,,,2.0,16530.946909033144,1454.4259321462678,0.37487394188973683,6.17534620354742,3.4435929210446288
