time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_dock_fan_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_fan_m_dot_kg_s,dock_air_flow_ratio,dock_fan_power_w,dock_fan_heat_w,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_compressor_eta_is,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_dock_opening,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_cascade_superheat_to_cascade_expansion_valve_output,pid_B3_dock_superheat_to_dock_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
3323.0,-30.12484553104963,5.018491467527136,35.00658620295446,24.103644454758637,4.992486645067283,-26.613129948581957,-40.1339493348263,1.4807710625988355,-0.18545995505240853,-5.022611781452622,40.01300993096509,42269.333793948244,25753.26555341929,25753.26555341929,68022.59934736753,77366.9410018677,77366.9410018677,25753.26555341929,103120.20655528699,103120.20655528699,103120.20655528699,127924.38125706158,91583.27968625701,56485.67247833434,38997.3413421363,24804.174701774602,0.0,63801.5160439109,21083.54849650841,1535.9042395348213,0.0,0.8867565447379976,2.8165494388743637,0.0014959135982669303,354343.5232891694,1555094.2550006306,4.388662844929618,1555094.2550006306,4.388662844929618,0.85,0.09564038009208267,4.027634451161993,1.267290968275629,1.0,0.0,4.027634451162364,1.2848174702764388,1.285113529777439,3.1347911624329137,19327.917832975025,1970.899117738986,4632.441516551485,4632.441516551485,5.559328803483895,5.018491467527136,-2.3592207670059984,7.377712234533135,3.4733178849405366,3.4733178849405366,0.9923765385544391,0.0,0.0,0.00023041723473555585,7.766869673156143e-05,0.0001527485380039944,0.0006152152740295148,0.0956403800922711,0.07176545446510141,0.023874925627169693,0.09564035514533538,0.07176545446496002,0.023874925627122658,0.37758010280147797,0.37758010280147797,0.1256133182723465,0.0,4.836145459285774,4.775168073161353,5.019534227685995,4.837151826400202,4.776647732032586,5.019116423501771,24804.174701774602,21083.54849650841,0.85,1.066159608190995,0.6625129999239626,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522432281517348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.063450982947,1535.9042395348213,0.37758010280147797,0.1256133182723465,6.112874298809886,3.4733178849405366
3324.0,-30.124903245774497,5.018464253155903,35.00658023412123,24.10361518794673,4.992478597596593,-26.613182704759566,-40.133995400369145,1.4807580565809197,-0.1851142719394261,-5.022604945688732,40.012998551053805,42269.27538739335,25753.265724547942,25753.265724547942,68022.54111194129,77366.85492877073,77366.85492877073,25753.265724547942,103120.12065331868,103120.12065331868,103120.12065331868,127924.26767526018,91583.21365019973,56485.63410881934,38997.31060153377,24804.147021941502,0.0,63801.457623475275,21083.524968650276,1535.9027036479185,0.0,0.886756620757197,2.8165456900282617,0.0014959135982669303,354343.61771833576,1555093.764198003,4.388660290289557,1555093.764198003,4.388660290289557,0.85,0.09564021763623365,4.027634451161993,1.267290773210116,1.0,0.0,4.027634451160663,1.2848175339842465,1.2851135917196865,3.134791006993976,19327.90389659391,1970.8976966236087,4632.441516551485,4632.441516551485,5.559328840425248,5.018464253155903,-2.359199908497262,7.377664161653165,3.473340540169534,3.473340540169534,0.9923830114770097,0.0,0.0,0.0002304158492098728,7.76682913824985e-05,0.0001527475578273743,0.0006152113262363915,0.09564021763640715,0.0717652968115109,0.02387492082489625,0.0956401404072015,0.07176529681138072,0.023874920824852937,0.37757945736529575,0.37757945736529575,0.1256133542285831,0.0,4.8364119810358375,4.7755475392254425,5.019460524724877,4.837490673749301,4.777078365982277,5.01917871614711,24804.147021941502,21083.524968650276,0.85,1.066159671670462,0.6625126911182149,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522435768304296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.05812659601,1535.9027036479185,0.37757945736529575,0.1256133542285831,6.112874298809886,3.473340540169534
3325.0,-30.124960539055795,5.01843731766403,35.00657429601546,24.103598738461756,4.992489367230036,-26.613233199734157,-40.134029801096744,1.4807620279076286,-0.18494137090260665,-5.022584785777984,40.01298750838924,42269.17037307229,25753.23225902476,25753.23225902476,68022.40263209704,77366.74442422908,77366.74442422908,25753.23225902476,103119.97668325384,103119.97668325384,103119.97668325384,127924.09335753042,91583.13063078941,56485.55657962939,38997.30450128891,24804.11667427657,0.0,63801.42117556548,21083.499173135086,1535.9007103263345,0.0,0.8867567633907211,2.816545769958213,0.0014959135982669303,354343.8962072336,1555093.2879405573,4.388655497062889,1555093.2879405573,4.388655497062889,0.85,0.09564004235912926,4.027634451161993,1.267290485831909,1.0,0.0,4.02763445116144,1.2848175182452668,1.2851135742098492,3.1347910453950805,19327.886376012135,1970.8959100214788,4632.441516551485,4632.441516551485,5.559321616259964,5.01843731766403,-2.359169232992724,7.377606550656754,3.473363149613424,3.473363149613424,0.992389471318121,0.0,0.0,0.0002304144738091472,7.76679886780675e-05,0.00015274648513107972,0.0006152070058078398,0.09564004235930305,0.07176512944866327,0.023874912910639787,0.09564003438144264,0.07176512944853286,0.023874912910596402,0.37757881414933997,0.37757881414933997,0.12561339154507786,0.0,4.836650691436716,4.775915880607215,5.019308800488261,4.8376434148754015,4.777427462507887,5.018740252723546,24804.11667427657,21083.499173135086,0.85,1.0661581102545739,0.662511423636758,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522439229382034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.052808859988,1535.9007103263345,0.37757881414933997,0.12561339154507786,6.112874298809886,3.473363149613424
3326.0,-30.12501747776285,5.0184103039386425,35.006568392632666,24.103559587989025,4.992477357708793,-26.613285653640446,-40.13406828800214,1.4807455335856525,-0.18468225504994962,-5.02258135457553,40.012976643557074,42269.08374735765,25753.241647046492,25753.241647046492,68022.32539440414,77366.63430376379,77366.63430376379,25753.241647046492,103119.87595081028,103119.87595081028,103119.87595081028,127923.96886760234,91583.03863000509,56485.48807359583,38997.27839601029,24804.09291679205,0.0,63801.37131280234,21083.478979273244,1535.899472082168,0.0,0.8867568202109771,2.816542762252262,0.0014959135982669303,354343.9436058629,1555092.8193529248,4.388653587607683,1555092.8193529248,4.388653587607683,0.8500000000000001,0.09563988565472041,4.027634451161993,1.2672902121907104,1.0,0.0,4.0276344511622115,1.2848175982340697,1.2851136524607991,3.134790850232605,19327.86695998329,1970.8939301375385,4632.441516551485,4632.441516551485,5.559323642841779,5.0184103039386425,-2.3591508304255004,7.377561134364143,3.473385797828635,3.473385797828635,0.9923959422367529,0.0,0.0,0.00023041310692793832,7.766765001917382e-05,0.0001527454569087645,0.0006152028645042195,0.09563988565488384,0.07176497661330675,0.023874909041577085,0.09563986127356688,0.07176497661318412,0.02387490904153629,0.37757817228764534,0.37757817228764534,0.12561342516735313,0.0,4.836899142409095,4.77627176663043,5.019233613801703,4.8378990995256,4.777701819669687,5.018939394130541,24804.09291679205,21083.478979273244,0.85,1.0661577328942902,0.6625105836694761,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45224426651879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.04749764306,1535.899472082168,0.37757817228764534,0.12561342516735313,6.112874298809886,3.473385797828635
3327.0,-30.125073932328124,5.018383483873374,35.00656248309335,24.103533673938387,4.9924811400032,-26.613336092398598,-40.13410646058617,1.4807433000729477,-0.1845162873814843,-5.02256511226404,40.012964657467286,42268.997972031626,25753.218407832217,25753.218407832217,68022.21637986385,77366.51393991486,77366.51393991486,25753.218407832217,103119.73234774708,103119.73234774708,103119.73234774708,127923.79061613268,91582.94258405495,56485.426616168974,38997.239964317756,24804.058268385605,0.0,63801.29823270336,21083.449528127763,1535.8973200030312,0.0,0.8867569463160715,2.816542475894094,0.0014959135982669303,354344.1679772149,1555092.3024068743,4.388649349823277,1555092.3024068743,4.388649349823277,0.85,0.09563971141329053,4.027634451161993,1.2672899781120943,1.0,0.0,4.02763445116155,1.2848176114818644,1.285113663970305,3.1347908179096784,19327.846690254595,1970.8918632004402,4632.441516551485,4632.441516551485,5.55931862621843,5.018383483873374,-2.3591230335677915,7.377506517441166,3.473408377550917,3.473408377550917,0.9924023935859763,0.0,0.0,0.00023041175167650086,7.766731412744658e-05,0.0001527444375490543,0.0006151987588959326,0.09563971141347771,0.07176481041971929,0.02387490099375842,0.09563973114159835,0.07176481041957884,0.023874900993711694,0.3775775309992954,0.3775775309992954,0.12561346037638135,0.0,4.837122987871851,4.7766093628539465,5.019114817368802,4.838048824882549,4.777990538181598,5.018670528285725,24804.058268385605,21083.449528127763,0.85,1.06615724544923,0.6625099981173318,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522446079731939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.04219161966,1535.8973200030312,0.3775775309992954,0.12561346037638135,6.112874298809886,3.473408377550917
3328.0,-30.125129970547174,5.018356748410726,35.006556611720676,24.103508528228872,4.992480045810537,-26.613386644127857,-40.13414840502662,1.4807367193904257,-0.18424588932953156,-5.022553868184017,40.01295395007466,42268.92972898807,25753.20825551773,25753.20825551773,68022.1379845058,77366.4164244001,77366.4164244001,25753.20825551773,103119.62467991783,103119.62467991783,103119.62467991783,127923.65734942032,91582.8672438882,56485.38054847317,38997.20743935004,24804.03266950248,0.0,63801.24010885252,21083.42776907711,1535.8958004370304,0.0,0.8867570423428405,2.81654023218112,0.0014959135982669303,354344.32330304396,1555091.8406096478,4.388646122826963,1555091.8406096478,4.388646122826963,0.85,0.09563954671440122,4.027634451161993,1.2672897676611319,1.0,0.0,4.027634451161787,1.284817645046569,1.2851136958142535,3.13479073601609,19327.830790315682,1970.8902418578907,4632.441516551485,4632.441516551485,5.559316434649587,5.018356748410726,-2.3590988733314773,7.377455621742204,3.4734309706711253,3.4734309706711253,0.9924088487631787,0.0,0.0,0.00023041040642715954,7.766694504759987e-05,0.00015274346137955966,0.0006151948272420458,0.095639546714567,0.07176465157034137,0.023874895144225628,0.09563957068719481,0.07176465157021698,0.023874895144184245,0.3775768892972975,0.3775768892972975,0.12561349415902953,0.0,4.837355790896652,4.776956270682149,5.019003917041459,4.838307978854459,4.778365219229045,5.018581704650728,24804.03266950248,21083.42776907711,0.85,1.066156987990389,0.6625095320541142,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522449465244105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.036893397277,1535.8958004370304,0.3775768892972975,0.12561349415902953,6.112874298809886,3.4734309706711253
3329.0,-30.125185578805485,5.018330119220592,35.00655076097538,24.103483277745568,4.99247970224863,-26.613436733744624,-40.134182770829625,1.4807308571869708,-0.18398876277984755,-5.022541533376699,40.012942808143585,42268.831687197424,25753.19550281603,25753.19550281603,68022.02719001345,77366.31535833537,77366.31535833537,25753.19550281603,103119.5108611514,103119.5108611514,103119.5108611514,127923.51495914189,91582.78848360157,56485.30481246053,38997.20407904561,24804.00409799049,0.0,63801.2081770361,21083.403483291917,1535.894085568393,0.0,0.8867571454964918,2.816538290422813,0.0014959135982669303,354344.4936962514,1555091.3600713986,4.388642656331052,1555091.3600713986,4.388642656331052,0.85,0.09563937926912541,4.027634451161993,1.267289503910579,1.0,0.0,4.0276344511609095,1.2848176752286518,1.285113724288072,3.1347906623756696,19327.814168587855,1970.8885469133552,4632.441516551485,4632.441516551485,5.55931368173805,5.018330119220592,-2.3590739032969146,7.377404022517506,3.4734535446130153,3.4734535446130153,0.9924152984608615,0.0,0.0,0.00023040907150657653,7.766664265532822e-05,0.00015274242885124833,0.0006151906685954474,0.09563937926929814,0.07176449078772733,0.023874888481570808,0.09563940909344135,0.07176449078759772,0.023874888481527686,0.3775762480543493,0.3775762480543493,0.12561352720040647,0.0,4.837590577405422,4.777306455727398,5.018891110668392,4.838552770596834,4.778730580720833,5.018463348844591,24804.00409799049,21083.403483291917,0.85,1.066155785032556,0.6625083269569055,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452245282578998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.031601633877,1535.894085568393,0.3775762480543493,0.12561352720040647,6.112874298809886,3.4734535446130153
3330.0,-30.125240817566915,5.018303486891342,35.006544910531,24.10345401093366,4.992471390302384,-26.613487287635383,-40.13422094341365,1.480717860370078,-0.18363290207474847,-5.022534340045838,40.01293111541642,42268.75119031445,25753.19587951,25753.19587951,68021.94706982444,77366.23035784962,77366.23035784962,25753.19587951,103119.42623735961,103119.42623735961,103119.42623735961,127923.40022657618,91582.72241380603,56485.24324626762,38997.19907504267,24803.973989216567,0.0,63801.17306425924,21083.377890834083,1535.8924006486386,0.0,0.8867572244688315,2.816534449525727,0.0014959135982669303,354344.59306505753,1555090.855778092,4.388640002452578,1555090.855778092,4.388640002452578,0.85,0.09563921559177295,4.027634451161993,1.2672892626887187,1.0,0.0,4.027634451161107,1.2848177387706,1.2851137861408488,3.1347905073414575,19327.80022508655,1970.8871250719208,4632.441516551485,4632.441516551485,5.559313763054558,5.018303486891342,-2.359052724717,7.377356211608342,3.473476106054676,3.473476106054676,0.9924217445870502,0.0,0.0,0.00023040774546311465,7.766630676762776e-05,0.00015274143869548689,0.0006151866806099906,0.09563921559195168,0.07176433298191133,0.02387488261004036,0.09563918226888563,0.07176433298177722,0.023874882609995738,0.3775756076087306,0.3775756076087306,0.12561355945919941,0.0,4.837850090313225,4.777675871985537,5.0188195691972055,4.838901437971117,4.779167177321142,5.018547086586807,24803.973989216567,21083.377890834083,0.85,1.0661551160088252,0.6625074298828679,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522456160553088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.026316616084,1535.8924006486386,0.3775756076087306,0.12561355945919941,6.112874298809886,3.473476106054676
3331.0,-30.125295629806246,5.018276950414217,35.00653904796796,24.103423801157646,4.992468912221482,-26.61353687414932,-40.13425897629929,1.4807101565638503,-0.18341068125175752,-5.0225224881820925,40.01291906154585,42268.671933226,25753.18437725506,25753.18437725506,68021.85631048106,77366.11796050589,77366.11796050589,25753.18437725506,103119.30233776095,103119.30233776095,103119.30233776095,127923.24251002382,91582.6311369419,56485.18510965937,38997.162252536145,24803.94017226287,0.0,63801.10242479901,21083.34914642344,1535.8903951464117,0.0,0.8867573284665589,2.8165329105310444,0.0014959135982669303,354344.75678697217,1555090.3359092302,4.388636507592327,1555090.3359092302,4.388636507592327,0.85,0.09563904627812087,4.027634451161993,1.2672889819042759,1.0,0.0,4.02763445116169,1.2848177775288538,1.285113823217385,3.1347904127762916,19327.78096183527,1970.8851607669562,4632.441516551485,4632.441516551485,5.559311280075573,5.018276950414217,-2.3590281443136916,7.377305094727909,3.4734986221673863,3.4734986221673863,0.9924281777621103,0.0,0.0,0.0002304064296655516,7.76659721104959e-05,0.0001527404575550557,0.0006151827289349885,0.09563904627830733,0.07176417078653105,0.02387487549177627,0.09563901634522493,0.07176417078639115,0.023874875491729723,0.37757496920112577,0.37757496920112577,0.12561359352012497,0.0,4.838098007113047,4.778031747720604,5.018742282694859,4.839111806930362,4.779477720508396,5.018455681360649,24803.94017226287,21083.34914642344,0.85,1.0661548739013869,0.6625069211468121,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522459473159344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.021037146937,1535.8903951464117,0.37757496920112577,0.12561359352012497,6.112874298809886,3.4734986221673863
3332.0,-30.12535001322336,5.018250652727283,35.00653322891015,24.10340221775698,4.992478441007776,-26.613584873952604,-40.13429299285633,1.4807133017362362,-0.18330035329699967,-5.022503733832726,40.01290860360352,42268.577869659064,25753.15572243209,25753.15572243209,68021.73359209116,77365.99178870692,77365.99178870692,25753.15572243209,103119.147511139,103119.147511139,103119.147511139,127923.06070951672,91582.53077332828,56485.11685427709,38997.126576723545,24803.913198377715,0.0,63801.039775101264,21083.326218621056,1535.8886224481137,0.0,0.8867574618256675,2.8165336494166384,0.0014959135982669303,354345.0158601016,1555089.884870931,4.388632026038977,1555089.884870931,4.388632026038977,0.8499999999999999,0.09563887525154272,4.027634451161993,1.2672887077135968,1.0,0.0,4.027634451161563,1.2848177655105504,1.2851138095188999,3.134790442099409,19327.75978089827,1970.8830009124695,4632.441516551485,4632.441516551485,5.559305094390794,5.018250652727283,-2.3589984451180874,7.37724909784537,3.4735211228082727,3.4735211228082727,0.9924346065166494,0.0,0.0,0.00023040512416894196,7.766567279477783e-05,0.00015273945137416414,0.0006151786764061655,0.09563887525170722,0.07176400720681256,0.023874868044894665,0.09563894543320628,0.07176400720668911,0.023874868044853594,0.37757433184875117,0.37757433184875117,0.1256136286265304,0.0,4.838312036501861,4.77836255413456,5.018604576360872,4.839203380535707,4.779721332200211,5.018089425960852,24803.913198377715,21083.326218621056,0.85,1.066153997362235,0.6625060973717019,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522462760188977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.015764381156,1535.8886224481137,0.37757433184875117,0.1256136286265304,6.112874298809886,3.4735211228082727
3333.0,-30.125404008316178,5.018224295072494,35.006527439928135,24.103367991652362,4.992468167496755,-26.61363450457756,-40.13433102574197,1.4806986637574675,-0.18299384204260605,-5.022498975839306,40.01289784150743,42268.502140019315,25753.16291857469,25753.16291857469,68021.66505859401,77365.89461512363,77365.89461512363,25753.16291857469,103119.05753369832,103119.05753369832,103119.05753369832,127922.9466069723,91582.4512341462,56485.05875903911,38997.10275011899,24803.889073273982,0.0,63800.99182339297,21083.305712282883,1535.8873321420115,0.0,0.8867575250285051,2.8165301732829384,0.0014959135982669303,354345.08158718474,1555089.420714953,4.388629902098222,1555089.420714953,4.388629902098222,0.85,0.09563871794915633,4.027634451161993,1.2672884923173116,1.0,0.0,4.027634451162413,1.2848178366687375,1.2851138790280567,3.134790268482575,19327.74299479079,1970.8812892058747,4632.441516551485,4632.441516551485,5.559306647814098,5.018224295072494,-2.358979017358559,7.377203312431053,3.473543651256738,3.473543651256738,0.9924410432162108,0.0,0.0,0.00023040382800096083,7.766533814017162e-05,0.00015273848986078922,0.0006151748037817714,0.09563871794931912,0.07176385431526916,0.023874863634049965,0.0956387538667193,0.07176385431514701,0.023874863634009327,0.3775736940569391,0.3775736940569391,0.1256136608523256,0.0,4.838548920200537,4.778701428655154,5.01853422142301,4.839505133796706,4.780065950250844,5.018261852429305,24803.889073273982,21083.305712282883,0.85,1.0661537244888646,0.6625054083331875,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522466021504017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.010498379039,1535.8873321420115,0.3775736940569391,0.1256136608523256,6.112874298809886,3.473543651256738
3334.0,-30.12545759818227,5.018197984442676,35.006521618486985,24.103343614283972,4.992461894722702,-26.61368337025867,-40.134368918929226,1.4806876667984004,-0.18259458557173502,-5.022489258784262,40.01288531809955,42268.42768186816,25753.157275578174,25753.157275578174,68021.58495744634,77365.82122726017,77365.82122726017,25753.157275578174,103118.97850283835,103118.97850283835,103118.97850283835,127922.83147707296,91582.39693716897,56485.003391774204,38997.10393932752,24803.852974234607,0.0,63800.95691356213,21083.275028099415,1535.8852474610142,0.0,0.8867576198579836,2.8165260563374406,0.0014959135982669303,354345.21581894427,1555088.880595896,4.388626715339885,1555088.880595896,4.388626715339885,0.85,0.09563854952934757,4.027634451161993,1.2672882653819397,1.0,0.0,4.0276344511627045,1.2848178907728744,1.285113931491741,3.1347901364754454,19327.731535848525,1970.8801207189535,4632.441516551485,4632.441516551485,5.559305429666713,5.018197984442676,-2.358955996820949,7.377153981263625,3.4735661177854222,3.4735661177854222,0.9924474622244064,0.0,0.0,0.00023040254156720785,7.766500471610887e-05,0.00015273753685109896,0.0006151709654071107,0.0956385495295403,0.0717636928576968,0.023874856671843497,0.09563849448669351,0.07176369285755219,0.02387485667179538,0.37757305662357976,0.37757305662357976,0.1256136947678131,0.0,4.838814453639486,4.779074308517238,5.018476400897498,4.839894673212541,4.780584252258336,5.018263602479919,24803.852974234607,21083.275028099415,0.85,1.0661530523688278,0.6625046037966742,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4522469259533053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15426.005238343572,1535.8852474610142,0.37757305662357976,0.1256136947678131,6.112874298809886,3.4735661177854222
3335.0,-30.125510807016074,5.018171805814372,35.00651580148804,24.10331288063901,4.9924628560767,-26.613731169534052,-40.134402935486264,1.480683218593949,-0.18245765664659075,-5.022475479337484,40.01287380460795,42268.33852846131,25753.1414353964,25753.1414353964,68021.47996385771,77365.69258590719,77365.69258590719,25753.1414353964,103118.8340213036,103118.8340213036,103118.8340213036,127922.65538762361,91582.2901615134,56484.93610406441,38997.060063832214,24803.821366320015,0.0,63800.88143015223,21083.248161372012,1535.883321415546,0.0,0.8867577317118931,2.8165258643672173,0.0014959135982669303,354345.4061688033,1555088.3840333985,4.388622956473674,1555088.3840333985,4.388622956473674,0.85,0.09563838099127636,4.027634451161993,1.2672879785532132,1.0,0.0,4.027634451162687,1.2848179142207594,1.2851139533038705,3.134790079265628,19327.709001701412,1970.877822875438,4632.441516551485,4632.441516551485,5.559302010264283,5.018171805814372,-2.3589299870594163,7.3771017928737885,3.4735885545705476,3.4735885545705476,0.9924538727344422,0.0,0.0,0.0002304012642867477,7.766470540383778e-05,0.00015273655888290994,0.0006151670265087404,0.09563838099145526,0.07176353113905447,0.023874849852400792,0.0956383800982679,0.07176353113892023,0.023874849852356134,0.3775724217658897,0.3775724217658897,0.12561373074857216,0.0,4.839049969239397,4.779414996553044,5.018395104172214,4.840017822690868,4.780803872189949,5.018096128435502,24803.821366320015,21083.248161372012,0.85,1.0661526680995168,0.6625039902424504,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452247247326243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,,2.0,15425.99998462631,1535.883321415546,0.3775724217658897,0.12561373074857216,6.112874298809886,3.4735885545705476
