time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_dock_fan_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_fan_m_dot_kg_s,dock_air_flow_ratio,dock_fan_power_w,dock_fan_heat_w,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_eta_is,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_dock_opening,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_cascade_superheat_to_cascade_expansion_valve_output,pid_B3_dock_superheat_to_dock_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
103.0,-30.800930703284767,4.831845226859229,34.95012517456759,19.079902523104124,-0.5321278822945419,-27.774144866733394,-41.48066220860926,-3.5589137188432365,0.6305757875236964,-4.254585926046657,39.82941179665974,44929.707495249124,22393.513693136814,22393.513693136814,67323.22118838594,79392.29490641231,79392.04802145954,22393.44405638457,101785.49207784412,101785.80859954913,0.3165217050118372,128515.74609744444,91645.15545147407,57182.56804032171,38291.76379016929,26730.254019600317,0.0,65022.017809769604,19979.643104640003,1441.0,101785.49207784412,365078.3465902618,1523165.1834920743,4.172159750689261,1547191.0990157966,4.237970050719702,0.7474542924279606,0.09423115372411726,4.027634451161993,1.2729332646215337,1.0,0.0,4.027634451163141,1.3088686626382624,1.3091496955655444,3.0771876248022965,19340.976217759504,1972.2307024069896,4632.441516551485,4632.441516551485,4.8340629046531705,4.831845226859229,-2.0795143805855716,6.9113596074448,3.2239826087545285,3.2239826087545285,0.9211378882155795,0.0,0.0,0.00021470320529687177,6.661927450751587e-05,0.00014808393078935588,0.000596427941310698,0.09423115369492274,0.07175971121985288,0.022471442475069874,0.09423115372411706,0.07175971124208533,0.022471442482031933,0.3914588157079747,0.3914588157079747,0.12258472210945956,0.0,4.864360479382697,18.081022021317665,2.8421709430404007e-13,4.885161713570369,15.27602509924742,2.8421709430404007e-13,26730.254019600317,19979.643104640003,0.7474542924481272,1.0353911406648253,0.6909922055433106,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4562282778012126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,8.0,15380.117783211303,1441.0,0.3914588157079747,0.12258472210945956,6.275844827686256,3.2239826087545285
104.0,-30.813259052205183,4.858973945823873,34.94741357028114,19.359663279633992,-0.2114855365719161,-27.753178594792363,-41.443573125265516,-3.2715659939876276,0.6303629187806337,-4.255860497832088,39.82320930234962,44723.20510470744,22494.553724242625,22494.553724242625,67217.75882895007,79226.75980811073,79226.54437052933,22494.49255586643,101721.03692639575,101721.31353235335,0.2766059575951658,128429.85329445542,91614.39537132307,57110.84066790804,38337.28300379447,26708.816368059663,0.0,65046.099371854136,19963.619441633484,1440.0,101721.03692639575,365060.32293493405,1522824.4966639578,4.171432503047931,1546924.6379763326,4.237449376967889,0.7474542924900044,0.09416870763714733,4.027634451161993,1.2725178651930764,1.0,0.0,4.0276344511622,1.3074756530431069,1.307756024490269,3.0804661194170655,19334.48454915219,1971.5687364341736,4632.441516551485,4632.441516551485,4.855874303835397,4.858973945823873,-2.066147515128197,6.92512146095207,3.232093566566452,3.232093566566452,0.923455304733272,0.0,0.0,0.00021442605898182104,6.690301607154231e-05,0.00014752304291027873,0.0005941688899656876,0.09416870761925358,0.07170658045452093,0.02246212716473265,0.09416870763714735,0.07170658046814647,0.022462127169000857,0.3912779971500747,0.3912779971500747,0.1225680554425707,0.0,4.866651230199352,17.395185527350748,2.8421709430404007e-13,4.886223416612722,14.663359701655281,2.8421709430404007e-13,26708.816368059663,19963.619441633484,0.7474542924481272,1.0333864671066753,0.6875616760512385,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45630882576261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,5.0,15380.807557203938,1440.0,0.3912779971500747,0.1225680554425707,6.275844827686256,3.232093566566452
105.0,-30.82457200274139,4.8852850473466285,34.94467487873681,19.635183736123167,0.1042182454945022,-27.731792201829208,-41.40636428548021,-2.9885615554176215,0.6301592089165524,-4.257048131561848,39.81701682442181,44520.571865089536,22592.66781726938,22592.66781726938,67113.23968235892,79064.05481694452,79064.3073754839,22592.739986236655,101657.04736172056,101656.7226342139,-0.3247275066532893,128344.46548429196,91584.0560304668,57040.573078612055,38381.64772428305,26687.418122571395,0.0,65069.06584685444,19947.62522360348,1439.0,101657.04736172056,365043.52929425996,1522482.9086911469,4.17068866180033,1546658.6418481003,4.236915649041256,0.747454292205674,0.09410670888971066,4.027634451161993,1.2721096392301843,1.0,0.0,4.027634451161745,1.306106555582061,1.3063863016367214,3.083695150252955,19328.081674203997,1970.9158248947397,4632.441516551485,4632.441516551485,4.877054084017444,4.8852850473466285,-2.0530749331031206,6.938359980449749,3.2399971388322184,3.2399971388322184,0.9257134682377767,0.0,0.0,0.00021417202934652848,6.718879668405085e-05,0.00014698323266247763,0.0005919947316145536,0.0941067088204744,0.07165393660522652,0.022452772215247864,0.0941067088897105,0.07165393665794383,0.02245277223176684,0.39110045557113493,0.39110045557113493,0.12255138877572629,0.0,4.868839658965896,16.727159109274794,2.8421709430404007e-13,4.887207340478426,14.066331457238789,2.8421709430404007e-13,26687.418122571395,19947.62522360348,0.7474542924481272,1.0314154477077575,0.684204871941338,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4563831574651445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,5.0,15381.501252502334,1439.0,0.39110045557113493,0.12255138877572629,6.275844827686256,3.2399971388322184
106.0,-30.834900859294198,4.910802312738204,34.94191140485211,19.905126140825473,0.4134422863759833,-27.710168009802565,-41.369285819213815,-2.7112905631154365,0.6299646444448399,-4.25814897613211,39.810835638516046,44322.70688534679,22687.928153010944,22687.928153010944,67010.63503835774,78905.00347159487,78905.46079709246,22688.059649970262,101593.52044706272,101592.93162460582,-0.5888224569062004,128259.58001697125,91554.3496300941,56972.05304384694,38424.77398471907,26666.059569908517,0.0,65090.833554627585,19931.660688499782,1438.0,101593.52044706272,365027.9634298378,1522140.4680786147,4.169928390626397,1546393.16524448,4.236369046125731,0.74745429245916,0.09404515523125259,4.027634451161993,1.2717104989243668,1.0,0.0,4.027634451161676,1.3047679378309798,1.3050470948590644,3.086858846223224,19321.812376276644,1970.2765344206887,4632.441516551485,4632.441516551485,4.89761782678704,4.910802312738204,-2.040288585230234,6.951090897968438,3.2476992777012894,3.2476992777012894,0.9279140793432256,0.0,0.0,0.00021394033953948407,6.747469879066502e-05,0.00014646564074881905,0.0005899100605914595,0.09404515522676542,0.07160177659906489,0.02244337862770053,0.09404515523125245,0.07160177660248122,0.022443378628771375,0.3909261588289714,0.3909261588289714,0.12253472210891742,0.0,4.870920690467756,16.076647773599575,2.2737367544323206e-13,4.8881136205769735,13.485634086727316,2.2737367544323206e-13,26666.059569908517,19931.660688499782,0.7474542924481272,1.0294941911001794,0.6809362311845168,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4564513733922608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,5.0,15382.19858322422,1438.0,0.3909261588289714,0.12253472210891742,6.275844827686256,3.2476992777012894
107.0,-30.84426594167185,4.9355489323148705,34.939125333423966,20.167767104599648,0.7142249269193679,-27.68852038641787,-41.332656832504995,-2.441520628332334,0.6297792087194125,-4.259163205057773,39.8046669415587,44130.841904545036,22780.405650799963,22780.405650799963,66911.247555345,78750.5702096687,78750.16481088486,22780.288379918984,101530.45319080385,101530.97586046866,0.5226696648169309,128175.19414605372,91525.45508325778,56905.72677814321,38466.36478346063,26644.74095524988,0.0,65111.10573871051,19915.726001648916,1437.0,101530.45319080385,365013.6227651789,1521797.216952681,4.169151839934713,1546128.2593707547,4.235809742272036,0.7474542925786963,0.09398404432369561,4.027634451161993,1.2713230922212824,1.0,0.0,4.027634451162503,1.3034681332111837,1.3037467385692139,3.089937029177413,19315.714413537302,1969.6547152735443,4632.441516551485,4632.441516551485,4.917580841421678,4.9355489323148705,-2.027780494523638,6.963329426838508,3.2552057945066593,3.2552057945066593,0.9300587984304741,0.0,0.0,0.00021373046813045338,6.775823958587154e-05,0.00014597222854458182,0.0005879227765990499,0.09398404434382596,0.07155009705833247,0.02243394728549348,0.09398404432369564,0.07155009704300723,0.022433947280688378,0.3907550751869492,0.3907550751869492,0.12251805544213698,0.0,4.872890668065224,15.443595930786103,2.8421709430404007e-13,4.888942413777158,12.922160879690693,2.8421709430404007e-13,26644.74095524988,19915.726001648916,0.7474542924481272,1.0276472315469258,0.6777774913183193,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4565136606823703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15382.894542424605,1437.0,0.3907550751869492,0.12251805544213698,6.275844827686256,3.2552057945066593
108.0,-30.85268036777462,4.959547524226501,34.93631873942725,20.429208024311833,1.013616514758251,-27.666156273752204,-41.29539270708335,-2.1729075792614707,0.6296029252227981,-4.260090609485299,39.79851198292342,43940.43239887399,22870.16897060433,22870.16897060433,66810.60136947832,78596.91335793896,78597.50388458153,22870.340802340717,101467.84468692224,101467.08232854329,-0.7623583789536497,128091.30739338024,91496.38942223508,56839.90846318104,38507.2010656156,26623.46270645799,0.0,65130.66377207359,19899.821487914724,1436.0,101467.84468692224,365000.510140033,1521453.1972901858,4.168359098200926,1545863.9776578483,4.235237855050601,0.747454292753875,0.0939233758178947,4.027634451161993,1.2709372575813904,1.0,0.0,4.027634451162536,1.3021764310544153,1.302454514972154,3.093002111780417,19309.580338519107,1969.0292136987766,4632.441516551485,4632.441516551485,4.9369579494722915,4.959547524226501,-2.0155424555217873,6.975089979748288,3.262522361933517,3.262522361933517,0.9321492462667191,0.0,0.0,0.00021354206275498195,6.80478274508914e-05,0.00014549423530409056,0.0005859975945562247,0.09392337590239247,0.07149889693875784,0.022424478963634635,0.09392337581789456,0.07149889687443416,0.022424478943460543,0.3905871875600498,0.3905871875600498,0.1225013887753793,0.0,4.874747028962247,14.82692061905658,2.8421709430404007e-13,4.889693534708101,12.370763978517857,2.8421709430404007e-13,26623.46270645799,19899.821487914724,0.7474542924481272,1.0257933437203053,0.6746504619182856,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456570140427977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15383.582733000061,1436.0,0.3905871875600498,0.1225013887753793,6.275844827686256,3.262522361933517
109.0,-30.86017529410883,4.982820114933902,34.93349357697636,20.68339636260646,1.3045623686109389,-27.643808949294947,-41.258641065191455,-1.9118039762024794,0.6294356575471625,-4.2609324822712145,39.79237147904463,43756.09205125189,22957.289115111922,22957.289115111922,66713.38116636382,78448.08953167117,78448.32744683292,22957.358739333315,101405.68618616625,101405.3786467831,-0.3075393831531983,128007.91059106383,91468.36698124875,56776.36950083141,38546.66386713037,26602.224404897588,0.0,65148.888272027965,19883.946815714666,1435.0,101405.68618616625,364988.6071715985,1521108.4464496076,4.167550483937331,1545600.350630557,4.23465368578997,0.7474542922829394,0.0938631417326733,4.027634451161993,1.2705637758085508,1.0,0.0,4.0276344511618385,1.30092326001205,1.3012008581503078,3.0959815809002342,19303.666426736097,1968.426162526051,4632.441516551485,4632.441516551485,4.955764478210176,4.982820114933902,-2.00356747300128,6.986387587935182,3.2696545187140504,3.2696545187140504,0.9341870053468716,0.0,0.0,0.0002133743745681949,6.83345535268732e-05,0.0001450398210413217,0.0005841673800163974,0.09386314170637572,0.07144816694773276,0.022414974758642958,0.09386314173267343,0.07144816696775035,0.02241497476492295,0.39042242822023915,0.39042242822023915,0.12248472210863984,0.0,4.876488181375464,14.226724486226146,2.8421709430404007e-13,4.890368139818349,11.836237393358374,2.8421709430404007e-13,26602.224404897588,19883.946815714666,0.7474542924481272,1.024014114988476,0.6716322137155917,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456620890454446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15384.284868487288,1435.0,0.39042242822023915,0.12248472210863984,6.275844827686256,3.2696545187140504
110.0,-30.86676489606819,5.005388168122167,34.93065169481919,20.93260969212281,1.5897764567737822,-27.62121997288597,-41.22195588480679,-1.6557684664082286,0.6292773589661351,-4.261689268792821,39.786246344830694,43575.91358892786,23041.83361740819,23041.83361740819,66617.74720633605,78302.3324972822,78302.18366296147,23041.789820300935,101343.97348326241,101344.1661146904,0.19263142798445188,127924.99955412003,91440.72511893843,56714.306210584895,38584.90989817059,26581.026070857617,0.0,65165.93596902821,19868.102038212404,1434.0,101343.97348326241,364977.90747027245,1520763.0048666336,4.16672618736656,1545337.4173177304,4.234057420156584,0.7474542925938816,0.09380333845929781,4.027634451161993,1.2701978329056876,1.0,0.0,4.027634451161028,1.29969671833639,1.299973863250796,3.098903301315833,19297.83283303521,1967.831301518379,4632.441516551485,4632.441516551485,4.974015005927404,5.005388168122167,-1.9918479946529994,6.997236162775167,3.276607662784494,3.276607662784494,0.9361736179384268,0.0,0.0,0.00021322704196955188,6.862187512086466e-05,0.00014460516684868723,0.0005824167518158008,0.09380333845289265,0.07139790285928395,0.022405435593608698,0.09380333845929811,0.0713979028641592,0.02240543559513861,0.3902607601300783,0.3902607601300783,0.12246805544191493,0.0,4.878113412440712,13.642579430539968,2.2737367544323206e-13,4.890966627758928,11.316054698358926,2.2737367544323206e-13,26581.026070857617,19868.102038212404,0.7474542924481272,1.0222786831144088,0.6686915938664403,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4566660975454713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,5.0,15384.97797935865,1434.0,0.3902607601300783,0.12246805544191493,6.275844827686256,3.276607662784494
111.0,-30.87246670548682,5.027272590660989,34.927794838796714,21.17967763859781,1.8724726381881203,-27.598083686275526,-41.184872773569055,-1.401910381024143,0.6291279547864974,-4.262361675293638,39.7801373544568,43397.89938063728,23123.869295341243,23123.869295341243,66521.76867597853,78158.08621875581,78158.66155397345,23124.03951415055,101282.701068124,101281.95551409705,-0.7455540269584162,127842.56862778038,91413.21611993907,56653.02928181661,38622.42982013606,26559.867559656373,0.0,65182.297379792435,19852.28701220434,1433.0,101282.701068124,364968.4009682997,1520416.9040113916,4.165886416406366,1545075.210688585,4.233449270099376,0.7474542923685115,0.09374396109634801,4.027634451161993,1.269835264910944,1.0,0.0,4.027634451160764,1.298482850517783,1.2987595711443807,3.1018002660227153,19292.027279072212,1967.2392997682402,4632.441516551485,4632.441516551485,4.991723956518567,5.027272590660989,-1.9803767531093492,7.007649343770339,3.283387059021177,3.283387059021177,0.9381105882917649,0.0,0.0,0.0002130996346062368,6.891344858663687e-05,0.00014418618601959993,0.0005807292501941924,0.09374396102104837,0.07134809873240518,0.022395862288643195,0.09374396109634822,0.07134809878971539,0.022395862306632625,0.3901021386742288,0.3901021386742288,0.12245138877520166,0.0,4.879622631739323,13.073683961136453,2.8421709430404007e-13,4.891489630080116,10.807936171043707,2.8421709430404007e-13,26559.867559656373,19852.28701220434,0.7474542924481272,1.0205496177647975,0.665792724791123,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4567058462201534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15385.670983839213,1433.0,0.3901021386742288,0.12245138877520166,6.275844827686256,3.283387059021177
112.0,-30.87730672320331,5.048493725783089,34.92492464720751,21.42006024895238,2.147396250002071,-27.57494884298955,-41.148247628565855,-1.1549616302104972,0.6289872753015402,-4.262951302228164,39.77404494477671,43225.478982720866,23203.463785348045,23203.463785348045,66428.94276806891,78018.24406946976,78018.36041337255,23203.498387274394,101221.85880064694,101221.7078548178,-0.15094582914025523,127760.60701839214,91386.61718562758,56593.852098883406,38658.627874160185,26538.748217745208,0.0,65197.37609190539,19836.501277618965,1432.0,101221.85880064694,364960.0649659433,1520070.1791633577,4.16503153380687,1544813.7492204898,4.23282955455591,0.7474542926766694,0.09368500022829725,4.027634451161993,1.2694839480752131,1.0,0.0,4.027634451161066,1.2973041620649883,1.297580491260381,3.1046184610638976,19286.413786974328,1966.6668828778766,4632.441516551485,4632.441516551485,5.00890593058611,5.048493725783089,-1.9691472542812205,7.01764098006431,3.289997840100592,3.289997840100592,0.9399993828858834,0.0,0.0,0.00021299153910076205,6.920254550762198e-05,0.00014378899359314006,0.000579129504293642,0.09368500032046288,0.07129874433840717,0.022386255982055705,0.09368500022829747,0.07129874426826474,0.022386255960032506,0.3899464902373591,0.3899464902373591,0.12243472210849772,0.0,4.88101644824178,12.520081493341706,2.8421709430404007e-13,4.891938577529686,10.3152699581251,2.8421709430404007e-13,26538.748217745208,19836.501277618965,0.7474542924481272,1.0188898196520584,0.6629941505895595,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4567402413818398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,5.0,15386.373183040545,1432.0,0.3899464902373591,0.12243472210849772,6.275844827686256,3.289997840100592
113.0,-30.88129203318028,5.069071382003597,34.922042665549185,21.65789318913596,2.4193704340847657,-27.55133967519999,-41.11130372676996,-0.9105819238953431,0.6288552398161755,-4.2634589089427255,39.767969756321165,43055.4068644949,23280.681253539147,23280.681253539147,66336.08811803405,77880.02303815498,77880.59023381141,23280.850805380178,101161.44103919159,101160.70429169413,-0.7367474974598736,127679.10886855079,91360.09996074978,56535.4837870904,38694.01797073264,26517.6678293592,0.0,65211.685800091844,19820.744648336316,1431.0,101161.44103919159,364952.88866512507,1519722.8586137681,4.164161747485828,1544553.0601212939,4.2321984784686855,0.7474542925826854,0.09362645077139965,4.027634451161993,1.2691362819867211,1.0,0.0,4.027634451161513,1.2961398033059592,1.2964157691678933,3.1074074269527334,19280.817538998144,1966.0962243985607,4632.441516551485,4632.441516551485,5.025574779596984,5.069071382003597,-1.9581524740004697,7.027223856004067,3.296445003513527,3.296445003513527,0.9418414295752935,0.0,0.0,0.00021290257031835263,6.949529450154987e-05,0.00014340727581680276,0.000577592084627045,0.09362645076443041,0.07124983331892672,0.02237661744550369,0.09362645077139962,0.07124983332423032,0.022376617447169334,0.3897937687274579,0.3897937687274579,0.12241805544180123,0.0,4.882295845691203,11.981033584478723,2.8421709430404007e-13,4.892314148758885,9.83422379439287,2.8421709430404007e-13,26517.6678293592,19820.744648336316,0.7474542924481272,1.0172423439778737,0.6602406660131804,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.456769439158497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15387.067443755353,1431.0,0.3897937687274579,0.12241805544180123,6.275844827686256,3.296445003513527
114.0,-30.884459811954496,5.089024826756283,34.91915034170119,21.888833899889164,2.6833231633503813,-27.527796721595944,-41.074891936127074,-0.6733399270038323,0.6287316758062502,-4.263886120387048,39.76191210732027,42891.04489127763,23355.58662967765,23355.58662967765,66246.63152095527,77746.37598570995,77745.972302337,23355.465360205366,101101.43766254236,101101.9626153876,0.5249528452404775,127598.06335145343,91334.57962268364,56479.24852826881,38728.14566046093,26496.625688911074,0.0,65224.771349372,19805.01660009169,1430.0,101101.43766254236,364946.84903991775,1519374.971335269,4.163277406922016,1544293.1567582348,4.231556350797046,0.747454292203711,0.09356830327684837,4.027634451161993,1.2688000879483297,1.0,0.0,4.027634451160549,1.295011417847888,1.2952870519073192,3.110115011847007,19275.431676001077,1965.547019216662,4632.441516551485,4632.441516551485,5.041744519866963,5.089024826756283,-1.947386148806853,7.036410975563136,3.3027334193496856,3.3027334193496856,0.9436381198141959,0.0,0.0,0.0002128318766827732,6.978494732247377e-05,0.0001430469293602994,0.0005761407408244779,0.09356830317461905,0.07120135547427105,0.022366947700348003,0.09356830327684842,0.07120135555206306,0.022366947724785317,0.3896439026673948,0.3896439026673948,0.12240138877511071,0.0,4.883462342403675,11.456656794338016,2.8421709430404007e-13,4.892617796193292,9.36829967273286,2.8421709430404007e-13,26496.625688911074,19805.01660009169,0.7474542924481272,1.0156667497707235,0.6575882751897235,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4567934816876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15387.769311069409,1430.0,0.3896439026673948,0.12240138877511071,6.275844827686256,3.3027334193496856
115.0,-30.88682170795981,5.108372816593599,34.91624904089438,22.116804832499497,2.943864463665898,-27.503869422210002,-41.03827339187262,-0.4390878220874581,0.6286165068520404,-4.264233653054497,39.755872545976175,42729.283970189514,23428.241219522046,23428.241219522046,66157.52518971157,77614.51947697817,77613.81486170858,23428.028528692885,101041.84339040148,101042.76069650022,0.9173060987377539,127517.46495693835,91309.14382054313,56423.90831374021,38761.37278533658,26475.621566536865,0.0,65236.99435187344,19789.31698518761,1429.0,101041.84339040148,364941.9359169482,1519026.5464939983,4.162378715609409,1544034.0623575398,4.230903358579552,0.7474542924499182,0.09351055296182464,4.027634451161993,1.2684681166661904,1.0,0.0,4.027634451160613,1.2938991438220036,1.294174472956048,3.1127885588245343,19270.063653634203,1964.999633272749,4632.441516551485,4632.441516551485,5.057428385401974,5.108372816593599,-1.936841444261585,7.045214260855184,3.308867827486752,3.308867827486752,0.9453908078533576,0.0,0.0,0.00021277918158302234,7.007737055446553e-05,0.00014270181102855683,0.000574750730341824,0.09351055302809427,0.07115330550592833,0.022357247522165946,0.09351055296182487,0.07115330545550297,0.022357247506321676,0.38949685164979875,0.38949685164979875,0.12238472210842496,0.0,4.884517571527681,10.946270294645103,2.8421709430404007e-13,4.892850159906516,8.913660792106214,2.8421709430404007e-13,26475.621566536865,19789.31698518761,0.7474542924481272,1.0141105648257336,0.6549854786337568,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4568125927672457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15388.46174988676,1429.0,0.38949685164979875,0.12238472210842496,6.275844827686256,3.308867827486752
