time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_useful_w,q_cascade_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,compressor_map_flow_kg_s,valve_opening,refrigerant_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_expansion_valve_opening,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_superheat_to_expansion_valve_output,pid_B4_condensing_temperature_to_sink_flow_output
132.20000000000002,-23.821865752469666,2.685987063711834,35.08101000335033,25.511238199565582,5.332004402146378,-20.905490097429976,-34.799306199979014,2.4156287471066857,-5.250365603661521,-5.250365603661874,39.96413780146739,39805.344223139546,20436.108118487296,60241.45234162684,67975.23978433416,116665.72674514313,77799.26661953802,49629.371058343415,31299.883956882888,28254.37884232167,16952.689823483488,1547.7282698677914,102498.2879633145,0.6000022126867781,0.09485297980165913,3.35013,1.2723737568361684,3.350129999998969,1.2800335969304042,1.280593069601936,2.617220366741786,19739.346421364935,2012.8531579453672,0.0004370537989535696,0.0001402405857449823,0.00029681321320858733,0.0009943628499664847,0.09485297980165901,0.09485297980165926,0.4986235613119352,3.410605131648481e-13,28254.37884232167,16952.689823483488,0.85,1.011538880847862,0.6683878256934986,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4153268251229654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,16.0,15205.460011792602,1547.7282698677914,0.4986235613119352,5.435066659457256
132.4,-23.82652237256968,2.6948081613260184,35.08150066025354,25.51142438258978,5.332441522509328,-20.90963814905227,-34.80353860706089,2.4155572989918945,-5.249790452844195,-5.249790452844567,39.965717553585655,39802.595705981454,20457.341431489258,60259.93713747071,67974.36908434893,116687.54173207065,77800.10540825245,49628.33202988479,31301.97042040851,28255.831216232455,16956.81722600544,1547.760546907813,102501.93751783393,0.600117444652064,0.09485709505613622,3.35013,1.2723771894397218,3.3501300000003305,1.2800343431617582,1.2805935582640922,2.6172188409609283,19739.559240093542,2012.874859416166,0.00043685233409904595,0.00014017631865358135,0.0002966760154454646,0.0009939032196243144,0.09485709505613615,0.09485709505613613,0.4986202279786017,3.979039320256561e-13,28255.831216232455,16956.81722600544,0.85,1.011789144016991,0.6683019623325759,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4153534476125424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,10.0,15205.548862590222,1547.760546907813,0.4986202279786017,5.435840040271577
132.6,-23.831176263267935,2.703594057029883,35.08198915691462,25.511663406528555,5.3329434874768324,-20.91377671493959,-34.80775075787676,2.415543939156749,-5.24920694401095,-5.249206944011368,39.96731110950282,39799.78694074756,20478.46257768122,60278.24951842878,67973.45803932959,116709.21327504131,77800.92661351603,49627.25551496186,31304.078998393525,28257.292658030507,16960.923621358786,1547.792806901109,102505.62074741986,0.6002317287299858,0.09486124830751119,3.35013,1.272380446759053,3.350130000000289,1.2800348191483866,1.2805937768235913,2.617217867736487,19739.76759752267,2012.8961059610235,0.00043665107264903244,0.00014011238612782694,0.0002965386865212055,0.0009934431498752861,0.09486124830751241,0.09486124830751674,0.4986168946452683,3.979039320256561e-13,28257.292658030507,16960.923621358786,0.85,1.0120359528679093,0.6682147478122245,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415380055318622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,3.0,15205.637429815251,1547.792806901109,0.4986168946452683,5.436610870527147
132.8,-23.835827363201766,2.7123447058311774,35.082475183770015,25.511779460962885,5.333290836134592,-20.91792931956684,-34.81198746068401,2.415392792499665,-5.248669165711476,-5.248669165711831,39.96886442359986,39797.0755429365,20499.61071922325,60296.686262159754,67972.65371390381,116731.02716412177,77801.79784951436,49626.21967854705,31306.197967741457,28258.762730994706,16965.062307166187,1547.8276829881415,102509.23318783284,0.6003469602920233,0.0948653143243451,3.35013,1.2723839540919286,3.350129999999631,1.2800359347487256,1.2805946355393227,2.617215586730883,19739.988648824736,2012.9186469206852,0.00043645001707263677,0.00014004810809351915,0.0002964019089791176,0.0009929849273282113,0.09486531432434514,0.09486531432434503,0.4986135613119349,3.410605131648481e-13,28258.762730994706,16965.062307166187,0.85,1.0122844967047735,0.6681289650171952,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4154066483488759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,19.0,15205.726261760574,1547.8276829881415,0.4986135613119349,5.437389487991011
133.0,-23.840475689867354,2.7210604752920204,35.0829589274178,25.511969171371334,5.333737968109811,-20.922068903918706,-34.81620341828091,2.415331182161173,-5.2480806212101925,-5.248080621210563,39.970416836532216,39794.30227296238,20520.53832349415,60314.84059645653,67971.76123621187,116752.4477465069,77802.61545344541,49625.15649019612,31308.287736943657,28260.148186800885,16969.123830891956,1547.8563898605025,102512.77810348013,0.6004612473623727,0.09486932240811073,3.35013,1.2723872740520163,3.350129999999831,1.2800366340211518,1.2805950780073945,2.617214156969699,19740.196092518378,2012.9398002904538,0.00043624916642797914,0.00013998417181290313,0.00029626499461507603,0.0009925262464098048,0.0948693224081106,0.09486932240811055,0.4986102279786015,3.979039320256561e-13,28260.148186800885,16969.123830891956,0.85,1.0125302043126914,0.668043430314409,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4154332263511118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,30.0,15205.814461442642,1547.8563898605025,0.4986102279786015,5.438148847497085
133.20000000000002,-23.845121267327762,2.7297413803038744,35.08344043545754,25.512141978275054,5.3341586994673325,-20.926208654382364,-34.820423112809635,2.415246086521977,-5.247523471302543,-5.247523471302955,39.971972558143804,39791.553066467204,20541.456992887586,60333.01005935479,67970.90081362028,116773.94833970547,77803.45529446629,49624.10754731331,31310.386385725527,28261.590533197617,16973.21074656905,1547.889107938094,102516.37366860692,0.600575212730203,0.09487337583634142,3.35013,1.2723906577518211,3.350129999997617,1.2800374419675513,1.2805956294573153,2.6172125050111816,19740.40917823975,2012.9615289869378,0.000436048519491108,0.00013992020583305972,0.00029612831365804826,0.0009920683474352373,0.09487337583634146,0.09487337583634137,0.4986068946452681,3.979039320256561e-13,28261.590533197617,16973.21074656905,0.85,1.012775019057491,0.6679575720749221,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4154597894237402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,9.0,15205.902935496997,1547.889107938094,0.4986068946452681,5.438908618872447
133.4,-23.84976409166474,2.738387585739836,35.0839196593617,25.512319325376325,5.334583455182263,-20.930345523905046,-34.824638546537585,2.4151648874225224,-5.246962603938584,-5.246962603938955,39.97352004491933,39788.79994313226,20562.276738422886,60351.07668155515,67970.04226071165,116795.33224186787,77804.29743817306,49623.05512059347,31312.491463977323,28263.01324273334,16977.27853554839,1547.9207886901488,102519.93812048151,0.6006889070794103,0.09487739733158211,3.35013,1.2723940672772005,3.3501299999991527,1.280038231395818,1.2805961626414568,2.6172108909175704,19740.622848202038,2012.9833172594147,0.0004358480762478221,0.00013985633137552874,0.00029599174487229335,0.0009916108242490162,0.09487739733158224,0.09487739733158186,0.4986035613119347,3.979039320256561e-13,28263.01324273334,16977.27853554839,0.85,1.0130183030536226,0.667871806357528,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4154863377027147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,14.0,15205.991194156231,1547.9207886901488,0.4986035613119347,5.43967090887721
133.6,-23.85440415941995,2.746999218509359,35.08439661559507,25.512492132280045,5.335003372558503,-20.934480395942092,-34.82884989408774,2.4150796090806765,-5.246406738106316,-5.2464067381067085,39.97506165369218,39786.04336134745,20583.020338286373,60369.06369963383,67969.18474113283,116816.63955871979,77805.13806058583,49621.99668080055,31314.601533094756,28264.434479300595,16981.336530007826,1547.952649294532,102523.49012660682,0.6008022747613817,0.094881404348459,3.35013,1.2723973658075556,3.3501300000005316,1.2800390393546144,1.2805967146245902,2.617209238937829,19740.836132179335,2013.0050661723765,0.00043564783666401,0.00013979254570403797,0.000295855290959972,0.000991153685903731,0.09488140434845903,0.09488140434845894,0.49860022797860126,3.979039320256561e-13,28264.434479300595,16981.336530007826,0.85,1.0132601623006139,0.6677859533187145,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4155128711640939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,38.0,15206.079397517024,1547.952649294532,0.49860022797860126,5.440429941178818
133.8,-23.8590414935398,2.7555764136104703,35.084871300029754,25.512655230145924,5.335417989981869,-20.938613337326046,-34.833064664248354,2.4149898337680815,-5.245853854091251,-5.24585385409165,39.97659582230844,39783.309721142396,20603.68293933296,60386.99266047536,67968.31234196719,116837.84364207106,77805.96110093953,49620.95848011454,31316.669578694433,28265.848360770902,16985.379178665382,1547.984335028362,102527.02210159738,0.6009152444983306,0.09488538938534441,3.35013,1.2724007786298173,3.3501299999986762,1.2800398677868146,1.280597287348924,2.617207545099643,19741.044955210276,2013.026360195406,0.00043544779956675866,0.00013972873507271663,0.000295719064494042,0.000990697309533425,0.09488538938534447,0.0948853893853445,0.49859689464526785,3.979039320256561e-13,28265.848360770902,16985.379178665382,0.85,1.0135018584113438,0.6677010488472718,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4155393897865634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,9.0,15206.16754222312,1547.984335028362,0.49859689464526785,5.441186890928404
134.0,-23.863676090024732,2.764119313303525,35.085343734202226,25.512833380512916,5.335837023315234,-20.94274337254313,-34.83727517360819,2.4149043058336948,-5.2453021174406445,-5.245302117441,39.97812536979673,39780.57209035748,20624.26018416715,60404.832274524626,67967.47571692354,116858.99242705776,77806.82048555264,49619.91685898696,31318.781807295203,28267.256525967074,16989.415288163542,1548.015827191518,102530.54075132267,0.6010280931422051,0.0948893600425039,3.35013,1.2724041700223463,3.350129999999173,1.280040676073672,1.2805978401780072,2.6172058924533625,19741.262999561135,2013.0485945313778,0.0004352479649466605,0.00013966501578827566,0.0002955829491583848,0.0009902413054639798,0.0948893600425039,0.09488936004250388,0.49859356131193444,3.410605131648481e-13,28267.256525967074,16989.415288163542,0.85,1.0137413723779196,0.6676156563365795,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41556589369972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,13.0,15206.255477984669,1548.015827191518,0.49859356131193444,5.441940972915594
134.20000000000002,-23.868307932475105,2.7726280381396706,35.08581390827761,25.512992112804227,5.336245403736102,-20.946871994219748,-34.841477929707594,2.414809465480726,-5.24475646605913,-5.244756466059464,39.979647434212374,39777.818057461125,20644.76509831277,60422.5831557739,67966.60967457642,116880.03712170612,77807.64593976544,49618.85432265014,31320.87957457255,28268.662348816928,16993.436395275887,1548.0475146147778,102534.04318432178,0.601140449646606,0.09489331193100181,3.35013,1.2724074877845126,3.3501299999981407,1.280041527201419,1.2805984361261602,2.617204152215638,19741.47243504002,2013.069951006717,0.00043504833332856115,0.0001396014405784119,0.00029544689275014924,0.0009897854988090574,0.09489331193100183,0.09489331193100183,0.49859022797860103,3.410605131648481e-13,28268.662348816928,16993.436395275887,0.85,1.0139796549108469,0.6675301869009324,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4155923828791677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,11.0,15206.34335861192,1548.0475146147778,0.49859022797860103,5.4426935940874035
