time_s,room_k,dock_k,sink_k,t2_k,t3_k,t4_k,t5_k,t6_k,tevap_k,tcond_k,q_room_w,q_dock_w,q_cascade_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,m_ref_kg_s,cop_system,base_room_load_w,base_dock_load_w,infiltration_room_w,infiltration_dock_w,load_w,dock_load_w,newton_iterations,pid_B1_room_to_air_compressor_output,pid_B3_sink_to_condenser_output,pid_VC5_dock_to_dock_evaporator_output,pid_VC4_expansion_valve_output,pid_B4_cascade_hx_outlet_output
455.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7639.658426441559,1885.390036090595,9719.593988102211,15014.334192772143,29557.483678243716,22539.950353121803,12000.0,1784.6843682930219,0.011908180177523167,0.5542135185927067,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3710419993896656,6919.102333429266,1885.390036090702,2.813921992781859,5129.9325852072225
460.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7640.635911619501,1885.7436049310452,9720.837598552922,15014.326881881245,29561.265523004313,22542.83431286868,12000.0,1784.6828347317835,0.011908180177523167,0.5542844912157291,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.371217422577187,6919.427218959056,1885.7436049311523,2.8137512790137693,5129.891125198469
465.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7641.613396797444,1886.0971737714951,9722.081209003634,15014.319570982632,29565.047367764906,22545.718272615555,12000.0,1784.6813011690144,0.011908180177523167,0.5543554638546047,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3713928457647082,6919.752104488846,1886.0971737716025,2.813580565245679,5129.849665189717
470.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7642.590881975387,1886.4507426119453,9723.324819454347,15014.312260076302,29568.8292125255,22548.60223236243,12000.0,1784.679767604707,0.011908180177523167,0.5544264365093337,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3715682689522295,6920.076990018636,1886.4507426120526,2.813409851477589,5129.808205180963
475.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7643.568367153329,1886.8043114523955,9724.568429905057,15014.304949162279,29572.611057286093,22551.486192109307,12000.0,1784.678234038902,0.011908180177523167,0.5544974091799144,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3717436921397508,6920.401875548427,1886.8043114525028,2.813239137709499,5129.76674517221
480.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7644.545852331271,1887.1578802928457,9725.812040355768,15014.297638240538,29576.392902046682,22554.37015185618,12000.0,1784.676700471553,0.011908180177523167,0.5545683818663489,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3719191153272718,6920.726761078216,1887.157880292953,2.813068423941409,5129.725285163457
485.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7645.523337509213,1887.5114491332959,9727.05565080648,15014.290327311088,29580.174746807275,22557.254111603055,12000.0,1784.6751669026817,0.011908180177523167,0.5546393545686363,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3720945385147931,6921.051646608007,1887.5114491334032,2.812897710173319,5129.683825154704
490.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7646.500822687156,1887.865017973746,9728.29926125719,15014.28301637393,29583.95659156787,22560.13807134993,12000.0,1784.6736333322797,0.011908180177523167,0.554710327286777,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3722699617023144,6921.376532137797,1887.8650179738534,2.812726996405229,5129.642365145951
495.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7647.478307865098,1888.2185868141962,9729.542871707903,15014.27570542905,29587.738436328462,22563.022031096807,12000.0,1784.672099760342,0.011908180177523167,0.5547813000207713,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3724453848898357,6921.701417667587,1888.2185868143035,2.812556282637139,5129.6009051371975
500.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7648.455793043041,1888.5721556546464,9730.786482158615,15014.268394476472,29591.520281089055,22565.905990843683,12000.0,1784.670566186896,0.011908180177523167,0.554852272770618,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.372620808077357,6922.026303197377,1888.5721556547537,2.8123855688690487,5129.559445128444
505.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7649.433278220984,1888.9257244950966,9732.030092609326,15014.261083516176,29595.302125849652,22568.78995059056,12000.0,1784.6690326119026,0.011908180177523167,0.5549232455363188,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3727962312648783,6922.351188727167,1888.925724495204,2.812214855100959,5129.517985119692
510.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7650.410763398926,1889.2792933355468,9733.273703060038,15014.253772548193,29599.083970610245,22571.673910337435,12000.0,1784.6674990354122,0.011908180177523167,0.5549942183178714,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3729716544523995,6922.676074256958,1889.279293335654,2.8120441413328687,5129.476525110938
515.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7651.388248576869,1889.632862175997,9734.517313510749,15014.246461572458,29602.86581537084,22574.55787008431,12000.0,1784.6659654573637,0.011908180177523167,0.5550651911152787,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3731470776399208,6923.000959786747,1889.6328621761043,2.8118734275647785,5129.435065102185
520.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7652.36573375481,1889.986431016447,9735.76092396146,15014.239150589043,29606.647660131428,22577.441829831183,12000.0,1784.664431877804,0.011908180177523167,0.5551361639285385,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.373322500827442,6923.325845316537,1889.9864310165544,2.811702713796689,5129.393605093432
525.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7653.343218932753,1890.339999856897,9737.004534412172,15014.23183959792,29610.42950489202,22580.32578957806,12000.0,1784.6628982967277,0.011908180177523167,0.5552071367576513,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3734979240149632,6923.650730846328,1890.3399998570046,2.8115320000285986,5129.352145084679
530.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7654.320704110695,1890.6935686973472,9738.248144862882,15014.22452859908,29614.211349652614,22583.209749324935,12000.0,1784.6613647141128,0.011908180177523167,0.5552781096026179,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3736733472024845,6923.975616376118,1890.6935686974548,2.8113612862605084,5129.310685075926
535.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7655.298189288638,1891.0471375377974,9739.491755313595,15014.217217592497,29617.993194413208,22586.09370907181,12000.0,1784.6598311299394,0.011908180177523167,0.5553490824634392,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3738487703900057,6924.300501905908,1891.047137537905,2.8111905724924187,5129.269225067173
540.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7656.27567446658,1891.4007063782476,9740.735365764307,15014.209906578262,29621.7750391738,22588.977668818687,12000.0,1784.6582975443023,0.011908180177523167,0.5554200553401113,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.374024193577527,6924.625387435698,1891.4007063783552,2.8110198587243285,5129.227765058419
545.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7657.253159644523,1891.7542752186978,9741.978976215018,15014.202595556275,29625.556883934398,22591.861628565563,12000.0,1784.6567639570958,0.011908180177523167,0.5554910282326385,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3741996167650483,6924.950272965488,1891.7542752188053,2.8108491449562383,5129.186305049667
550.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7658.230644822466,1892.107844059148,9743.22258666573,15014.195284526579,29629.33872869499,22594.74558831244,12000.0,1784.6552303683618,0.011908180177523167,0.5555620011410194,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3743750399525696,6925.275158495278,1892.1078440592555,2.8106784311881485,5129.144845040913
555.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7659.208130000408,1892.4614128995981,9744.46619711644,15014.187973489215,29633.120573455584,22597.629548059314,12000.0,1784.6536967781442,0.011908180177523167,0.5556329740652518,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3745504631400909,6925.600044025068,1892.4614128997057,2.8105077174200583,5129.10338503216
560.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7660.18561517835,1892.8149817400483,9745.709807567151,15014.180662444083,29636.902418216174,22600.513507806187,12000.0,1784.652163186349,0.011908180177523167,0.5557039470053399,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.374725886327612,6925.924929554859,1892.8149817401559,2.810337003651968,5129.061925023407
565.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7661.1631003562925,1893.1685505804985,9746.953418017863,15014.173351391275,29640.684262976767,22603.397467553063,12000.0,1784.6506295930542,0.011908180177523167,0.5557749199612804,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3749013095151332,6926.249815084649,1893.168550580606,2.8101662898838784,5129.020465014654
570.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7662.1405855342355,1893.5221194209487,9748.197028468574,15014.166040330772,29644.46610773736,22606.28142729994,12000.0,1784.6490959982452,0.011908180177523167,0.555845892933074,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3750767327026545,6926.574700614438,1893.5221194210562,2.809995576115788,5128.979005005901
575.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7663.1180707121775,1893.8756882613989,9749.440638919286,15014.15872926251,29648.247952497954,22609.165387046814,12000.0,1784.64756240187,0.011908180177523167,0.5559168659207228,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3752521558901758,6926.899586144229,1893.8756882615064,2.809824862347698,5128.937544997148
580.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7664.0955558901205,1894.2292571018488,9750.684249369999,15014.151418186562,29652.029797258547,22612.04934679369,12000.0,1784.6460288039916,0.011908180177523167,0.5559878389242242,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.375427579077697,6927.224471674019,1894.2292571019566,2.8096541485796083,5128.896084988394
585.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7665.0730410680635,1894.582825942299,9751.92785982071,15014.144107102918,29655.81164201914,22614.933306540566,12000.0,1784.644495204597,0.011908180177523167,0.556058811943579,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3756030022652184,6927.549357203809,1894.5828259424068,2.809483434811518,5128.854624979642
590.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7666.050526246006,1894.9363947827494,9753.171470271422,15014.13679601154,29659.593486779737,22617.817266287442,12000.0,1784.6429616036467,0.011908180177523167,0.5561297849787884,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3757784254527397,6927.874242733599,1894.9363947828572,2.8093127210434283,5128.8131649708885
595.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7667.028011423947,1895.2899636231996,9754.415080722132,15014.129484912435,29663.375331540323,22620.701226034314,12000.0,1784.641428001166,0.011908180177523167,0.5562007580298517,7000.0,3000.0,0.0,-0.0,7000.0,3000.0,1.0,1.3759538486402607,6928.19912826339,1895.2899636233074,2.809142007275338,5128.771704962135
600.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7668.00549660189,1895.6435324636498,9755.658691172843,15014.122173805668,29667.15717630092,22623.58518578119,12000.0,1784.6398943972022,0.011908180177523167,0.5562717310967672,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.376129271827782,6928.52401379318,1895.6435324637575,2.808971293507248,5128.730244953382
605.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7668.982981779833,1895.9971013041,9756.902301623555,15014.11486269117,29670.939021061513,22626.469145528066,12000.0,1784.6383607916966,0.011908180177523167,0.556342704179537,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3763046950153033,6928.848899322969,1895.9971013042077,2.808800579739158,5128.688784944629
610.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7669.960466957775,1896.3506701445501,9758.145912074266,15014.107551568955,29674.720865822106,22629.353105274942,12000.0,1784.636827184655,0.011908180177523167,0.5564136772781609,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3764801182028246,6929.17378485276,1896.350670144658,2.808629865971068,5128.647324935876
615.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7670.937952135718,1896.7042389850003,9759.389522524978,15014.100240439031,29678.5027105827,22632.237065021818,12000.0,1784.6352935760801,0.011908180177523167,0.556484650392639,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3766555413903458,6929.49867038255,1896.704238985108,2.808459152202978,5128.605864927123
620.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7671.91543731366,1897.0578078254505,9760.63313297569,15014.092929301394,29682.284555343293,22635.121024768694,12000.0,1784.633759965986,0.011908180177523167,0.5565556235229706,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3768309645778671,6929.82355591234,1897.0578078255583,2.808288438434888,5128.564404918369
625.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7672.892922491603,1897.4113766659007,9761.876743426401,15014.085618156054,29686.066400103886,22638.00498451557,12000.0,1784.632226354367,0.011908180177523167,0.556626596669156,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3770063877653884,6930.14844144213,1897.4113766660084,2.808117724666798,5128.522944909617
630.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7673.870407669546,1897.7649455063508,9763.120353877113,15014.078307002985,29689.848244864483,22640.888944262446,12000.0,1784.6306927412063,0.011908180177523167,0.556697569831196,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3771818109529097,6930.47332697192,1897.7649455064586,2.8079470108987077,5128.4814849008635
635.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7674.847892847487,1898.1185143468008,9764.363964327824,15014.07099584222,29693.63008962507,22643.772904009318,12000.0,1784.6291591265401,0.011908180177523167,0.556768543009089,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3773572341404308,6930.798212501711,1898.1185143469088,2.807776297130618,5128.44002489211
640.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7675.82537802543,1898.472083187251,9765.607574778534,15014.063684673745,29697.411934385662,22646.656863756194,12000.0,1784.6276255103435,0.011908180177523167,0.5568395162028361,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.377532657327952,6931.1230980315,1898.472083187359,2.8076055833625277,5128.398564883357
645.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7676.802863203372,1898.8256520277012,9766.851185229247,15014.056373497551,29701.19377914626,22649.54082350307,12000.0,1784.6260918926107,0.011908180177523167,0.5569104894124377,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3777080805154733,6931.447983561291,1898.8256520278092,2.8074348695944376,5128.357104874604
650.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7677.780348381315,1899.1792208681513,9768.094795679957,15014.049062313645,29704.975623906852,22652.424783249946,12000.0,1784.6245582733532,0.011908180177523167,0.5569814626378932,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3778835037029946,6931.772869091081,1899.1792208682593,2.807264155826348,5128.315644865851
655.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7678.757833559257,1899.5327897086015,9769.33840613067,15014.041751122042,29708.757468667445,22655.308742996822,12000.0,1784.6230246525845,0.011908180177523167,0.5570524358792022,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.378058926890516,6932.097754620871,1899.5327897087095,2.8070934420582576,5128.274184857098
660.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7679.7353187372,1899.8863585490517,9770.582016581382,15014.034439922703,29712.53931342804,22658.192702743698,12000.0,1784.6214910302576,0.011908180177523167,0.5571234091363665,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3782343500780372,6932.422640150661,1899.8863585491597,2.8069227282901674,5128.232724848344
665.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7680.712803915143,1900.2399273895019,9771.825627032093,15014.027128715668,29716.32115818863,22661.076662490574,12000.0,1784.619957406428,0.011908180177523167,0.5571943824093839,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3784097732655585,6932.747525680451,1900.2399273896099,2.8067520145220777,5128.191264839592
670.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7681.690289093085,1900.593496229952,9773.069237482805,15014.019817500932,29720.103002949225,22663.96062223745,12000.0,1784.6184237810737,0.011908180177523167,0.5572653556982554,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3785851964530798,6933.072411210242,1900.59349623006,2.8065813007539875,5128.149804830839
675.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7682.667774271026,1900.9470650704022,9774.312847933516,15014.01250627847,29723.884847709814,22666.844581984322,12000.0,1784.616890154183,0.011908180177523167,0.5573363290029815,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3787606196406008,6933.397296740031,1900.9470650705102,2.8064105869858973,5128.108344822085
680.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7683.645259448969,1901.3006339108524,9775.556458384226,15014.005195048288,29727.666692470408,22669.728541731198,12000.0,1784.615356525762,0.011908180177523167,0.5574073023235618,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.378936042828122,6933.722182269822,1901.3006339109604,2.8062398732178075,5128.066884813332
685.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7684.622744626912,1901.6542027513026,9776.800068834938,15013.997883810405,29731.448537231005,22672.612501478074,12000.0,1784.6138228958189,0.011908180177523167,0.5574782756599964,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3791114660156434,6934.047067799612,1901.6542027514106,2.8060691594497174,5128.025424804579
690.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7685.600229804854,1902.0077715917525,9778.043679285649,15013.990572564826,29735.230381991598,22675.49646122495,12000.0,1784.612289264362,0.011908180177523167,0.5575492490122846,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3792868892031647,6934.371953329402,1902.0077715918608,2.805898445681627,5127.983964795826
695.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7686.577714982797,1902.3613404322027,9779.287289736361,15013.983261311516,29739.01222675219,22678.380420971826,12000.0,1784.6107556313634,0.011908180177523167,0.5576202223804277,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.379462312390686,6934.696838859192,1902.361340432311,2.8057277319135374,5127.942504787073
700.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7687.555200160739,1902.714909272653,9780.530900187074,15013.975950050493,29742.794071512784,22681.2643807187,12000.0,1784.60922199684,0.011908180177523167,0.5576911957644252,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3796377355782072,6935.021724388982,1902.7149092727611,2.8055570181454472,5127.901044778319
705.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7688.532685338682,1903.068478113103,9781.774510637784,15013.968638781762,29746.575916273378,22684.148340465577,12000.0,1784.6076883607834,0.011908180177523167,0.5577621691642771,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3798131587657285,6935.346609918773,1903.0684781132113,2.805386304377357,5127.859584769567
710.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7689.510170516625,1903.4220469535535,9783.018121088497,15013.961327505329,29750.35776103397,22687.032300212453,12000.0,1784.6061547232182,0.011908180177523167,0.5578331425799827,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3799885819532498,6935.671495448562,1903.4220469536617,2.8052155906092673,5127.818124760814
715.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7690.4876556945665,1903.7756157940037,9784.261731539207,15013.95401622117,29754.13960579456,22689.916259959326,12000.0,1784.6046210841089,0.011908180177523167,0.5579041160115434,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3801640051407709,6935.996380978352,1903.775615794112,2.805044876841177,5127.77666475206
720.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7691.4651408725085,1904.1291846344538,9785.505341989918,15013.946704929305,29757.921450555154,22692.8002197062,12000.0,1784.6030874434857,0.011908180177523167,0.5579750894589581,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3803394283282922,6936.321266508143,1904.129184634562,2.8048741630730873,5127.735204743307
725.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7692.4426260504515,1904.482753474904,9786.74895244063,15013.939393629717,29761.703295315747,22695.684179453077,12000.0,1784.60155380131,0.011908180177523167,0.5580460629222282,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3805148515158134,6936.646152037933,1904.4827534750123,2.804703449304997,5127.6937447345545
730.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7693.4201112283945,1904.8363223153542,9787.99256289134,15013.93208232243,29765.485140076344,22698.568139199953,12000.0,1784.6000201576342,0.011908180177523167,0.5581170364013519,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.3806902747033347,6936.971037567723,1904.8363223154624,2.804532735536907,5127.652284725801
735.0,235.1669275008502,286.2213768090037,309.64771059580255,256.69298725794135,293.29200175062454,286.2488102956718,269.8328634549694,229.62647206694152,285.22137680900374,311.12729328858967,7694.397596406337,1905.1898911558044,9789.236173342053,15013.924771007436,29769.266984836937,22701.45209894683,12000.0,1784.598486512428,0.011908180177523167,0.5581880098963301,9500.0,4500.0,0.0,-0.0,9500.0,4500.0,1.0,1.380865697890856,6937.295923097513,1905.1898911559126,2.804362021768817,5127.610824717048
