time_s,room_c,dock_c,sink_c,tevap_c,tcond_c,t7_c,t8_c,t2_c,t3_c,t4_c,t5_c,t6_c,q_room_w,q_dock_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,q_condenser_ua_w,q_sink_rejection_w,w_ref_comp_w,w_total_input_w,w_ref_isentropic_w,cop_vcc,cop_system,m_ref_kg_s,m_air_kg_s,condenser_ua_w_k,condenser_ua_ref_w_k,condenser_sink_flow_ratio,condenser_ua_flow_exponent,condenser_lmtd_k,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,low_pressure_receiver_enabled,refrigerant_evaporator_outlet_c,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,receiver_enabled,receiver_mass_kg,receiver_volume_m3,receiver_liquid_mass_kg,receiver_vapor_mass_kg,receiver_liquid_volume_m3,receiver_liquid_fill_fraction,receiver_liquid_fill_fraction_raw,receiver_overfill_mass_kg,receiver_liquid_feed_fraction,receiver_starvation_flow_multiplier,receiver_outlet_enthalpy_j_kg,receiver_outlet_density_kg_m3,receiver_inlet_m_dot_kg_s,receiver_outlet_m_dot_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_q_condenser_stage_w,refrigerant_q_subcooler_w,refrigerant_q_oil_cooling_w,refrigerant_compressor_eta_is_target,base_vcc_cascade_load_w,base_vcc_dock_load_w,load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_expansion_valves_cascade_flow_coefficient_m2,startup_solved_vcc_cycle_expansion_valves_dock_flow_coefficient_m2,newton_iterations
0.0,nan,nan,38.1,7.324,36.0211,20.20598661112831,115.76740830090961,nan,nan,nan,nan,nan,0.0,0.0,30500.0,30500.0,30500.0,0.0,30500.0,30500.0,30500.0,36013.648262855066,22441.07383898649,34953.996,5513.648262855068,5513.648262855068,3583.871370855795,5.531727550608486,5.531727550608486,0.02661459806181659,0.0,18000.0,18000.0,1.0,0.8,1.2467263243881384,560000.9513414652,1390001.0413353066,2.482140499950226,1390001.0413353066,2.482140499950226,0.65,2400.0,0.0,0.81744,4.1862700636169725,0.00019444444444444443,0.0,20.20598661112831,0.02661459806181659,0.02661359806181659,9.999999999999997e-07,0.0266157468951349,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,503881.1194722688,590.1712718114185,0.0,0.02661459806181659,0.02661359806181659,1e-06,0.5,0.05,2.6,12.881986611128298,12.898362161784462,1.1368683772161603e-13,12.881986611128298,12.898362161784462,1.1368683772161603e-13,5513.648262855068,3583.871370855795,35676.4615707262,337.18669212887,0.0,0.65,30500.0,0.0,30500.0,1.0,0.0,0.0,0.0,0.00019444444444444443,1.7005542420639087e-06,6.389794563342978e-10,0.0
