time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_useful_w,q_cascade_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,compressor_map_flow_kg_s,valve_opening,refrigerant_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_expansion_valve_opening,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_superheat_to_expansion_valve_output,pid_B4_condensing_temperature_to_sink_flow_output
2.0,-30.000026585874604,4.999751532721123,35.00002186242222,24.071194684971147,4.989666221842271,-26.501057308866972,-40.00146200470624,1.4906969448346294,-5.01091546700917,-5.010915467009525,40.00115869723034,35150.92882379838,25777.46752430642,60928.3963481048,64253.32728618093,118147.57452530155,76035.42421823491,46933.02575585217,32335.99829153638,28116.779714814205,17157.834011378476,1532.6196130196433,102950.0386653057,0.6102346778474895,0.09531025792532768,3.35013,1.2667371657444164,3.350130000000452,1.2847648104758886,1.2850647309481247,2.607582315987532,19291.821686173273,1967.218335127008,0.00023343171951456667,7.884263181257208e-05,0.0001545890877019946,0.0005178935403830832,0.0953102579253276,0.0953102579253278,0.50173762365504,3.410605131648481e-13,28116.779714814205,17157.834011378476,0.85,1.0078676010836798,0.5814609350145292,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514953925590224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,51.0,14999.973139915382,1532.6196130196433,0.50173762365504,5.652594122096523
2.2,-30.000032162645777,4.999702747029977,35.000026199995915,24.070926394220464,4.989421525041499,-26.5010397523151,-40.00145571827886,1.490429114691203,-5.011664792654756,-5.011664792655168,40.00140457209458,35150.88702513873,25779.271414689247,60930.158439827974,64253.2478250473,118148.39034963548,76035.42265116864,46933.06185119393,32335.956444416344,28115.871109898926,17158.679738526233,1532.5840569013808,102943.36703747872,0.6102844785230599,0.09530411557382139,3.35013,1.2667374421330173,3.3501299999995946,1.284766063662043,1.2850659842527434,2.6075797725003187,19291.821288574873,1967.2182945832546,0.00023343158402289006,7.88426879020425e-05,0.00015458889612084755,0.000517892898561335,0.09530411557400292,0.0953041155740982,0.5016965278279824,3.979039320256561e-13,28115.871109898926,17158.679738526233,0.85,1.007912595943984,0.5814693855790557,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514954222335783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,3.0,14999.97047741199,1532.5840569013808,0.5016965278279824,5.6526438464254065
2.4000000000000004,-30.00003795088156,4.999649521889373,35.00002921315266,24.069655942171835,4.987931775277078,-26.50124098363855,-40.00171573190016,1.4891348080340845,-5.012752452619793,-5.012752452620111,40.00136803781378,35151.7638415775,25781.93508436192,60933.69892593942,64253.98617519643,118151.06525118204,76035.50288168901,46933.28054806999,32335.802592910022,28115.143991623678,17159.896568139942,1532.5737988749074,102936.529342617,0.6103435420160884,0.09529766417750325,3.35013,1.2667390455165877,3.3501300000013576,1.28477211873873,1.2850720405622642,2.607567483087076,19291.84164478264,1967.220370338764,0.00023343144339360366,7.88403680100256e-05,0.00015459107538357805,0.0005179001993747864,0.09529766417750334,0.09529766417750324,0.5016569425006737,3.410605131648481e-13,28115.143991623678,17159.896568139942,0.85,1.0079858524751246,0.5814923641008962,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514954556438442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,23.0,14999.970554603497,1532.5737988749074,0.5016569425006737,5.652767564175357
2.6,-30.000043983816877,4.999593983901869,35.00003242359209,24.069141293317102,4.987364761836909,-26.501303115478347,-40.001792915258534,1.4886238934984108,-5.01334690638987,-5.013346906390249,40.001381929347154,35152.00854312257,25783.322792502204,60935.33133562477,64254.16247993637,118151.26840384709,76035.49028110862,46933.336344295,32335.72659645958,28113.783131408512,17160.534175664627,1532.513672518787,102929.51574767781,0.6103957655024024,0.09529111956036017,3.35013,1.2667395158717407,3.350130000001327,1.2847745091231053,1.2850744313163347,2.6075626315831544,19291.838447744514,1967.220044331603,0.00023343129681925348,7.883967937726203e-05,0.00015459161744199145,0.0005179020153409388,0.09529111956036013,0.09529111956036014,0.501618807253124,3.979039320256561e-13,28113.783131408512,17160.534175664627,0.85,1.0080368163438174,0.5815102339352305,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514954903209891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,8.0,14999.96529712691,1532.513672518787,0.501618807253124,5.652750057055967
2.8000000000000003,-30.000050380309766,4.999535173728872,35.00003611685098,24.068444582540565,4.986586334103288,-26.501386716000752,-40.00190341668201,1.4879226697942691,-5.014168167551645,-5.014168167551959,40.001469604083944,35152.36716105321,25785.28610379814,60937.65326485135,64254.4376803532,118152.72394280336,76035.50550861892,46933.434989319016,32335.633910333232,28113.000158652023,17161.44633927269,1532.4904304150398,102923.31839287363,0.6104452119099464,0.0952853406855864,3.35013,1.2667403131676838,3.3501299999991834,1.2847777898152464,1.2850777125746577,2.6075559731475084,19291.842311291228,1967.2204383037254,0.00023343114141211266,7.883869348917514e-05,0.0001545924479229375,0.0005179047975600706,0.09528534068558646,0.09528534068558632,0.501582064082143,3.410605131648481e-13,28113.000158652023,17161.44633927269,0.85,1.0080898303724783,0.5815245902982124,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514955264641238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,10.0,14999.963693682803,1532.4904304150398,0.501582064082143,5.652757770561179
3.0,-30.00005711171266,4.999473518480093,35.00003982581965,24.067833087779604,4.985900636574002,-26.501461344969066,-40.00200888896359,1.4873048698303901,-5.014892753079721,-5.014892753080103,40.00153409029797,35152.70700711838,25786.993149267502,60939.70015638588,64254.68753542066,118153.7841291987,76035.5267283062,46933.546200003824,32335.53392033597,28112.103444510543,17162.245678190575,1532.4586971427661,102917.19551979545,0.6104931177443377,0.09527963006374038,3.35013,1.2667410665052015,3.350130000001411,1.2847806802762536,1.2850806035002946,2.607550106746355,19291.847695182056,1967.220987307802,0.00023343097786820833,7.883775248146847e-05,0.00015459322538673986,0.0005179074021648788,0.09527963006374045,0.09527963006374031,0.501546657304668,3.979039320256561e-13,28112.103444510543,17162.245678190575,0.85,1.0081403147085701,0.5815398010503804,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514955647853225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,14.0,14999.961420194013,1532.4586971427661,0.501546657304668,5.652802424376286
3.2,-30.000064155570872,4.999409062651087,35.0000436604817,24.067225853819423,4.985221359697947,-26.50153561312604,-40.002106747683115,1.4866928172531206,-5.015609771291565,-5.015609771291965,40.0016007870621,35153.01946452349,25788.67349740336,60941.69296192685,64254.93006345907,118154.8806728136,76035.54288789305,46933.63228895747,32335.456221039534,28111.27711195118,17163.03519919141,1532.4306426032203,102911.33310926647,0.6105391487850528,0.09527416227191586,3.35013,1.266741773686372,3.3501299999994796,1.2847835438789732,1.2850834675516196,2.607544294882082,19291.851795216633,1967.2214053949754,0.00023343080673310596,7.883687941009448e-05,0.00015459392732301147,0.0005179097537426405,0.09527416227191589,0.09527416227191587,0.5015125334649585,3.979039320256561e-13,28111.27711195118,17163.03519919141,0.85,1.0081883602577741,0.5815536676046912,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451495605112959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,27.0,14999.959243772319,1532.4306426032203,0.5015125334649585,5.652835519755689
3.4000000000000004,-30.000071509518953,4.999341949898907,35.00004757501698,24.066640517581277,4.984569832393629,-26.501607385450598,-40.00220422223208,1.4861057083252842,-5.016295972938792,-5.016295972939119,40.00166232297358,35153.32955556173,25790.267651307917,60943.59720686964,64255.15287427158,118155.88841097697,76035.5487784862,46933.725459776455,32335.359243010833,28110.467885397473,17163.786216506687,1532.4028146997202,102905.66686991896,0.6105834412461967,0.09526887684056672,3.35013,1.2667424825159834,3.3501300000009344,1.2847862908201055,1.2850862149044429,2.6075387198142836,19291.853289786748,1967.221557798713,0.0002334306280642944,7.883600977508144e-05,0.000154594618289213,0.0005179120685692411,0.09526887684056666,0.09526887684056662,0.5014796412455041,3.410605131648481e-13,28110.467885397473,17163.786216506687,0.85,1.0082349783617635,0.581567516329682,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514956473125087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,36.0,14999.957216359908,1532.4028146997202,0.5014796412455041,5.6528697574638995
3.6,-30.000079158412696,4.9992722935386915,35.00005157361144,24.0660777426325,4.983941726073253,-26.501677081169607,-40.00229764552785,1.4855396488301438,-5.016958314666567,-5.016958314666923,40.00172151848327,35153.62449986851,25791.793816129455,60945.41831599796,64255.37285763894,118156.85541623634,76035.55982721467,46933.811469444154,32335.275953078355,28109.688742467944,17164.510194624832,1532.3760678223205,102900.20478635604,0.6106261208325938,0.09526378171190031,3.35013,1.2667431215615945,3.35013000000049,1.284788939315163,1.2850888637790019,2.6075333445707707,19291.856093086677,1967.2218436557519,0.00023343044222972617,7.883517629230472e-05,0.00015459526593742144,0.0005179142382749337,0.09526378171190031,0.09526378171190047,0.5014479313814946,3.410605131648481e-13,28109.688742467944,17164.510194624832,0.85,1.0082794923112683,0.5815806937258199,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514956913698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,12.0,14999.955193381757,1532.3760678223205,0.5014479313814946,5.652901448932401
3.8000000000000003,-30.000086772419262,4.999200659028942,35.000056840443335,24.06607320243495,4.983934637895877,-26.501687590942414,-40.00230679577214,1.4855354564232433,-5.017490877220212,-5.0174908772206255,40.00195557110843,35153.62875170388,25792.980705842634,60946.60945754651,64255.381485510596,118157.4173164925,76035.5587001112,46933.80596631864,32335.280815325063,28109.055125139283,17165.13742627958,1532.350229868442,102895.37267890852,0.6106621994180078,0.0952593581948824,3.35013,1.2667430545249956,3.350130000000492,1.2847889593099078,1.2850888835407328,2.6075333039905937,19291.855807116295,1967.2218144948883,0.00023343025724289606,7.883509465816783e-05,0.00015459516258472823,0.0005179138920299755,0.09525935819196016,0.095259358218091,0.5014173565787121,3.979039320256561e-13,28109.055125139283,17165.13742627958,0.85,1.0083096870743504,0.5815868137972271,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514957371941053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,2.0,14999.95324831456,1532.350229868442,0.5014173565787121,5.652932003086405
4.0,-30.00009506622834,4.999125512967962,35.000060578043076,24.064872424956434,4.982591663371835,-26.50182640672516,-40.00250104637814,1.4843230038686792,-5.018384248813334,-5.018384248813697,40.00188356727101,35154.26941528047,25795.08763658777,60949.35705186824,64255.8603023121,118159.52287351784,76035.59800523403,46934.00711820232,32335.100985590794,28108.574934617965,17166.081761442485,1532.3492323252538,102890.24105969857,0.6107062275967993,0.09525448977535075,3.35013,1.2667445502104235,3.3501299999992695,1.2847946317980172,1.2850945570941383,2.607521791487898,19291.865779670916,1967.2228314124513,0.00023343005574001275,7.883336166489463e-05,0.00015459669407511813,0.0005179190227218755,0.09525448977535092,0.09525448977535081,0.5013878714347076,3.410605131648481e-13,28108.574934617965,17166.081761442485,0.85,1.008366154506007,0.5816037638360605,35145.97560679735,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451495782809405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35145.97560679735,25750.0,,,,,,,,,,,,,23.0,14999.952988403384,1532.3492323252538,0.5013878714347076,5.653050115827378
