time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_dock_fan_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_fan_m_dot_kg_s,dock_air_flow_ratio,dock_fan_power_w,dock_fan_heat_w,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_eta_is,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_dock_opening,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_tevap_to_nh3_compressor_speed_output,pid_B3_cascade_superheat_to_cascade_expansion_valve_output,pid_B3_dock_superheat_to_dock_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
359.0,-28.04242782690383,5.4583671447231525,35.018969955497845,24.479258770030015,4.919564349351546,-24.7459415609157,-38.44925245558841,1.62307808336341,51.24306572479816,-5.332295796610574,40.029330420141626,44331.3246146981,26227.680487220023,26227.680487220023,70559.00510191813,79190.83751341378,79190.83751341378,26227.680487220023,105418.5180006338,105418.5180006338,10622.226746274639,131463.10714827306,92537.23766064648,57677.72476193068,38732.792109684226,26044.589147639257,0.0,64777.38125732348,19467.139959467553,1426.0346350854877,94796.29125435917,350085.7739224192,1222741.112322361,3.492690087410769,1555798.259618093,4.444048788920129,0.7474542926791418,0.08774424941445627,4.027634451161993,1.2701389896078035,1.0,0.0,4.027634451159688,1.2840379175651608,1.2844048138615605,3.1366943265969427,19529.243024737923,1991.4285739511377,4632.441516551485,4632.441516551485,5.6617402278063995,5.4583671447231525,-2.840957040993808,8.29932418571696,3.14449633857655,3.14449633857655,0.8984275253075857,0.0,0.0,0.0002857214661479374,9.387404543229268e-05,0.00019184742071564476,0.0007726912810408998,0.08774424944998545,0.065633493512787,0.022110755937198454,0.08774424941445629,0.06563349348621085,0.02211075592824542,0.47514842326142254,0.47514842326142254,0.16006904795691215,0.0,56.57536152140875,58.80708158414012,49.96962604049213,26044.589147639257,19467.139959467553,0.7474542924481272,1.0892537446308235,0.6843642603981643,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4397958743587165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,8.0,15488.258113794858,1426.0346350854877,0.47514842326142254,0.16006904795691215,6.27409032704403,3.14449633857655
360.0,-28.052772064902502,5.454369821991016,35.01864450282261,24.472520069126062,4.913536205213471,-24.755855813293692,-38.458990725316085,1.616619953604644,51.48586294964275,-5.337942209182082,40.02868768962543,44326.55220130432,26229.67872785629,26229.67872785629,70556.2309291606,79187.9165215398,79187.9165215398,26229.67872785629,105417.59524939608,105417.59524939608,10665.90946103388,131454.7265993095,92536.05006692128,57674.68574668581,38734.84924470607,26037.131349913423,0.0,64771.9805946195,19461.56559288259,1425.7825774572173,94751.6857883622,350008.5177349009,1221640.2973009348,3.490315907758035,1555770.5300818537,4.44495048334854,0.7474542925385405,0.08770220374514412,4.027634451161993,1.2701421760441733,1.0,0.0,4.027634451160678,1.2840687221189253,1.2844352386414468,3.136619077922661,19528.99239259177,1991.4030165848449,4632.441516551485,4632.441516551485,5.662171585790979,5.454369821991016,-2.8467224986280733,8.30109232061909,3.1440660825997053,3.1440660825997053,0.8983045950284873,0.0,0.0,0.0002854188689244936,9.377200238355442e-05,0.0001916468665409392,0.0007718835221375314,0.08770220373000902,0.06559314142136607,0.022109062308642943,0.08770220374514413,0.06559314143268573,0.022109062312458388,0.4754139221661943,0.4754139221661943,0.16024474205385317,0.0,56.823805158824825,59.11342467594528,50.050596506311535,26037.131349913423,19461.56559288259,0.7474542924481272,1.0893017363594653,0.6843476422116148,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43985704350495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,18.0,15488.121319334154,1425.7825774572173,0.4754139221661943,0.16024474205385317,6.27409032704403,3.1440660825997053
361.0,-28.06291792056891,5.450439885183226,35.0183422900074,24.471941054239892,4.9144026777665175,-24.7651082960085,-38.467659953143425,1.616593053593498,51.5585241034359,-5.339394379998403,40.02869743484685,44318.19549613563,26221.592416883348,26221.592416883348,70539.78791301898,79182.02072182734,79182.02072182734,26221.592416883348,105403.61313871069,105403.61313871069,10677.603251576526,131434.55846612348,92533.76391469798,57669.93869057457,38737.583582359344,26030.94532741279,0.0,64768.52890977214,19456.94177712365,1425.4816226856499,94726.00988713416,349988.6507908092,1221292.4124731496,3.4895200450460466,1555770.9505203904,4.445204000201384,0.7474542907450173,0.0876783128968196,4.027634451161993,1.2701351580815388,1.0,0.0,4.027634451162298,1.2840694597200715,1.2844355956972795,3.1366172761713544,19528.509918471198,1991.3538179165362,4632.441516551485,4632.441516551485,5.660426002831314,5.450439885183226,-2.8492598664693904,8.299699751652616,3.143624168816716,3.143624168816716,0.8981783339476331,0.0,0.0,0.0002851223615779809,9.368124759679536e-05,0.00019144111398118553,0.0007710548260394527,0.08773020087431886,0.06560526133534876,0.022124939538970104,0.08767831306590117,0.06556645914077863,0.02211185375604097,0.4756807774919707,0.4756807774919707,0.16042018929035934,0.0,56.897918483434296,59.28918704914446,49.82867038676744,26030.94532741279,19456.94177712365,0.7474542924481272,1.0891059145605526,0.6842550887310488,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43991807677346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,3.0,15487.97795365112,1425.4816226856499,0.4756807774919707,0.16042018929035934,6.27409032704403,3.143624168816716
362.0,-28.073194719530225,5.4464925482854785,35.01805058313306,24.46545527726414,4.908840831998339,-24.774694980309942,-38.47711554318664,1.610341092794449,51.75995886046604,-5.345024344091851,40.02839167116856,44312.545062630255,26223.68042772975,26223.68042772975,70536.22549036,79178.23603193564,79178.23603193564,26223.68042772975,105401.91645966539,105401.91645966539,10713.661918092766,131427.69965528307,92532.76585866621,57667.07488942711,38739.656632487895,26025.783195617674,0.0,64765.43982810557,19453.08335943754,1425.3481148796639,94688.25454157262,349911.63641514257,1220398.649604299,3.4877338236228086,1555757.7589848342,4.446144675048903,0.7474542922770957,0.08764274489182847,4.027634451161993,1.270138833555393,1.0,0.0,4.027634451160302,1.284099296939864,1.2844650561171989,3.1365443940046114,19528.299286737536,1991.3323394571578,4632.441516551485,4632.441516551485,5.660876739411352,5.4464925482854785,-2.8549989948643106,8.301491543149789,3.143195920916351,3.143195920916351,0.8980559774046718,0.0,0.0,0.00028482231662274414,9.358235322753185e-05,0.0001912399633952123,0.0007702446650095156,0.08770544271086966,0.06557961978071694,0.022125822930152715,0.08764274489182579,0.06553273900562803,0.02211000588620043,0.47594100028634984,0.47594100028634984,0.16057711729264948,0.0,57.10498320455787,59.537965777319585,49.91565972092559,26025.783195617674,19453.08335943754,0.7474542924481272,1.0891028560536409,0.6842004806921794,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4399779442970613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15487.855679831831,1425.3481148796639,0.47594100028634984,0.16057711729264948,6.27409032704403,3.143195920916351
363.0,-28.08346796490567,5.442451583657978,35.01772275978348,24.452653247304283,4.8957989640595585,-24.785260657578828,-38.48787647495044,1.5975916567327746,52.19500696606258,-5.354535602342335,40.026781552710695,44312.353678483014,26234.91575530006,26234.91575530006,70547.26943378308,79179.16317342334,79179.16317342334,26234.91575530006,105414.0789287234,105414.0789287234,10793.120489651323,131429.36789613508,92532.50163679196,57665.692141851985,38740.89943882219,26015.288967411678,0.0,64756.188406233865,19445.239407179215,1425.0462442394612,94620.95843907207,349781.5585948366,1218439.9070267929,3.4834309502238554,1555688.295180042,4.447599528773461,0.7474542924177201,0.0875789697891239,4.027634451161993,1.2701516710640859,1.0,0.0,4.027634451162363,1.2841595029315116,1.2845248944385312,3.136397341582263,19528.243524826707,1991.326653324704,4632.441516551485,4632.441516551485,5.663302097082931,5.442451583657978,-2.8637595355535117,8.30621111921149,3.1427558740941697,3.1427558740941697,0.8979302497411913,0.0,0.0,0.0002845226660075739,9.346992387746034e-05,0.00019105274213011356,0.0007694906061922137,0.0875789698209077,0.06547753043804212,0.02210143938286557,0.08757896978912405,0.0654775304142793,0.022101439374844607,0.47620046388939524,0.47620046388939524,0.16073782282767837,0.0,57.54954256840489,59.99110433825467,50.33767053990124,26015.288967411678,19445.239407179215,0.7474542924481272,1.0894289977541625,0.6842952738431592,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4400385892767356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,13.0,15487.71736358189,1425.0462442394612,0.47620046388939524,0.16073782282767837,6.27409032704403,3.1427558740941697
364.0,-28.09371252965407,5.438424187739228,35.017380099253714,24.446879128832393,4.891004822451889,-24.794961773546113,-38.49727656980974,1.5922540663439386,52.44021092265791,-5.358806901138672,40.02570412363832,44306.61759247385,26233.28751024996,26233.28751024996,70539.9051027238,79175.15186161909,79175.15186161909,26233.28751024996,105408.43937186906,105408.43937186906,10836.60259425317,131412.96279863597,92530.68319014518,57662.148920999934,38742.815854605826,26004.523426766926,0.0,64747.339281372755,19437.192665097224,1424.5870082200322,94571.83677761588,349723.15583376813,1217302.047413395,3.480759072161662,1555641.8139943827,4.448209356585519,0.7474542927054826,0.08753269541599097,4.027634451161993,1.2701517661241812,1.0,0.0,4.027634451163142,1.284185067214206,1.2845500826139307,3.1363349052945892,19527.85975622295,1991.2875198179759,4632.441516551485,4632.441516551485,5.662950609634191,5.438424187739228,-2.868526593782903,8.306950781522131,3.1422810040120157,3.1422810040120157,0.8977945725748616,0.0,0.0,0.0002842241410181737,9.337181458466893e-05,0.00019085232643350477,0.0007686834050279985,0.0875326954681301,0.0654334372310761,0.022099258237053998,0.08753269541599089,0.06543343719210047,0.022099258223890503,0.4764718838217131,0.4764718838217131,0.16092193301853328,0.0,57.79901782379659,60.32003900556373,50.35716891703515,26004.523426766926,19437.192665097224,0.7474542924481272,1.0894641522824324,0.6843002057571882,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.440099218115863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,13.0,15487.552581799813,1424.5870082200322,0.4764718838217131,0.16092193301853328,6.27409032704403,3.1422810040120157
365.0,-28.10393424376229,5.434379049985706,35.01703893134245,24.439988086838298,4.884796762784829,-24.804783723130257,-38.506931823771424,1.5856462421528308,52.690518394992296,-5.36464779529145,40.0250612337885,44302.04742359102,26235.4165304227,26235.4165304227,70537.46395401371,79172.34303470062,79172.34303470062,26235.4165304227,105407.75956512333,105407.75956512333,10881.410347471683,131404.7617320781,92529.4855206485,57659.18990953912,38744.77290123264,25997.002166954786,0.0,64741.775068187424,19431.570852627017,1424.3364214012593,94526.34921765164,349643.30391272035,1216182.1279705993,3.4783509775842543,1555614.0796919335,4.449145921811371,0.7474542921463,0.08748981972019139,4.027634451161993,1.2701551668578759,1.0,0.0,4.027634451162235,1.2842165680409565,1.2845812102280658,3.136257973455411,19527.606997665906,1991.261745618117,4632.441516551485,4632.441516551485,5.6634101988519125,5.434379049985706,-2.874508547456044,8.30888759744175,3.1418034922159563,3.1418034922159563,0.8976581406331304,0.0,0.0,0.00028392656933811934,9.327114125118449e-05,0.00019065542808693485,0.0007678903704639767,0.0874898196680798,0.06539254361895222,0.022097276049127573,0.0874898197201915,0.06539254365790201,0.02209727606228938,0.47674563587360974,0.47674563587360974,0.1611006291864566,0.0,58.05516619028373,60.6337617440326,50.44765339944297,25997.002166954786,19431.570852627017,0.7474542924481272,1.0895200800367637,0.6842884270153414,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.440159682502193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,15.0,15487.41470341933,1424.3364214012593,0.47674563587360974,0.1611006291864566,6.27409032704403,3.1418034922159563
366.0,-28.114131562957947,5.4303262666038865,35.01669433990721,24.433439410664164,4.879013122971605,-24.81454126689092,-38.51648677429182,1.5794228269045905,52.93985559968053,-5.370021307039715,40.02428157633526,44297.168260703445,26236.334005818328,26236.334005818328,70533.50226652177,79169.20221883238,79169.20221883238,26236.334005818328,105405.5362246507,105405.5362246507,10925.84714535244,131394.0128358778,92528.11787557101,57656.08391744199,38746.70439792114,25988.476611227103,0.0,64735.18100914824,19425.19839350885,1424.02175279175,94479.68907929826,349569.8543030974,1215057.6626468552,3.475865117343126,1555580.4457291688,4.449984535509718,0.7474542923041939,0.08744584637847874,4.027634451161993,1.2701576636964456,1.0,0.0,4.02763445116356,1.2842462713727598,1.284610541097864,3.136185434945249,19527.318367123597,1991.2323134937617,4632.441516551485,4632.441516551485,5.663608253245552,5.4303262666038865,-2.8801468918311346,8.310473158435022,3.141313915973209,3.141313915973209,0.8975182617066312,0.0,0.0,0.0002836299936821666,9.317161250803952e-05,0.00019045838117412705,0.0007670967375294569,0.08744584633046257,0.06535089240979182,0.022094953920670752,0.08744584637848042,0.06535089244567574,0.022094953932803005,0.4770205500539312,0.4770205500539312,0.16127931362533937,0.0,58.30987690672026,60.951196883261616,50.52171980638741,25988.476611227103,19425.19839350885,0.7474542924481272,1.0895698624300458,0.6842827589289271,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4402200168094348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,11.0,15487.271400015,1424.02175279175,0.4770205500539312,0.16127931362533937,6.27409032704403,3.141313915973209
367.0,-28.124305140179608,5.426263500762822,35.01634782422155,24.42680475013333,4.873105934907645,-24.824289793998584,-38.52604766199363,1.5730905887266426,53.190238375177216,-5.37553808779907,40.023537692228324,44292.42003871684,26237.53190092769,26237.53190092769,70529.95193964452,79166.21364758766,79166.21364758766,26237.53190092769,105403.74554851535,105403.74554851535,10970.459752219424,131383.96309577877,92526.84287949107,57653.04927062035,38748.65956541191,25980.217547263434,0.0,64728.87711267534,19419.025119075795,1423.7245853646996,94433.28579629592,349494.4589763983,1213934.5517241457,3.473401424673585,1555548.3555198188,4.450852697566992,0.7474542922417236,0.08740211313986168,4.027634451161993,1.2701604775851592,1.0,0.0,4.027634451162912,1.2842764827646207,1.2846403814059895,3.1361116591435465,19527.04928941034,1991.204875203086,4632.441516551485,4632.441516551485,5.663866841531033,5.426263500762822,-2.885908497318592,8.312171998081414,3.140815291403003,3.140815291403003,0.8973757975437151,0.0,0.0,0.00028333439278965166,9.30721201546275e-05,0.00019026227263502416,0.000766306884021199,0.08740211306598154,0.06530958570459228,0.02209252736138927,0.08740211313986186,0.06530958575979781,0.022092527380063863,0.47729682830446424,0.47729682830446424,0.1614570529740665,0.0,58.56577646297626,61.26749926878216,50.60390828628368,25980.217547263434,19419.025119075795,0.7474542924481272,1.0896211256201942,0.6842760451662988,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4402802118900844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,10.0,15487.129784181147,1423.7245853646996,0.47729682830446424,0.1614570529740665,6.27409032704403,3.140815291403003
368.0,-28.134454958964803,5.422191836628132,35.015998909447354,24.420177179295592,4.867217860573431,-24.834015022255368,-38.53558214670045,1.566777923863978,53.44139341426427,-5.381029466307805,40.02277646129115,44287.66825080789,26238.599696162728,26238.599696162728,70526.26794697062,79163.17643832363,79163.17643832363,26238.599696162728,105401.77613448635,105401.77613448635,11015.140687928026,131373.61301496398,92525.51740686379,57650.009219348045,38750.56465279527,25971.836880477633,0.0,64722.4015332729,19412.76096778028,1423.4204612259255,94386.63544655833,349419.42348938267,1212809.614249956,3.470927866970189,1555515.517508342,4.451714509670374,0.7474542927832862,0.0873581473649116,4.027634451161993,1.2701632030075416,1.0,0.0,4.027634451162244,1.284306602035823,1.284670130799222,3.136038111754292,19526.769559025957,1991.176350642264,4632.441516551485,4632.441516551485,5.664097345301286,5.422191836628132,-2.8916641729106134,8.313856009538746,3.1403069008186217,3.1403069008186217,0.8972305430910348,0.0,0.0,0.0002830397649032021,9.297300032541304e-05,0.00019006676457778907,0.0007655194490343992,0.08735814741797639,0.06526819074911924,0.02208995666885714,0.08735814736491254,0.06526819070947276,0.02208995665543883,0.4775743407142011,0.4775743407142011,0.16163457836736617,0.0,58.82242288057205,61.58458627462778,50.68687378263735,25971.836880477633,19412.76096778028,0.7474542924481272,1.0896732240492348,0.6842710900960651,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.440340271565561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,24.0,15486.987730907407,1423.4204612259255,0.4775743407142011,0.16163457836736617,6.27409032704403,3.1403069008186217
369.0,-28.144581164016305,5.418111484760737,35.015647736790655,24.413550865743332,4.861319117882398,-24.8437200603712,-38.54509833091868,1.5604580142372957,53.69344648466671,-5.386537808643063,40.02201444632578,44282.94561255589,26239.642224087413,26239.642224087413,70522.5878366433,79160.18774252268,79160.18774252268,26239.642224087413,105399.8299666101,105399.8299666101,11059.931989143064,131363.27431922202,92524.22660879036,57646.984478823564,38752.49125551865,25963.44435261193,0.0,64715.93560813058,19406.487925565623,1423.116132870841,94339.89797746703,349344.16891129303,1211683.5570927844,3.468452216817909,1555482.6462001535,4.452579389109908,0.7474542923505959,0.08731409994919875,4.027634451161993,1.2701659993128853,1.0,0.0,4.027634451163209,1.284336754567718,1.284699914686287,3.135964486601969,19526.497146428508,1991.1485722880402,4632.441516551485,4632.441516551485,5.664322394645343,5.418111484760737,-2.897446116730815,8.315557601491552,3.1397890546392615,3.1397890546392615,0.897082587039789,0.0,0.0,0.00028274610360033107,9.28741680128351e-05,0.00018987193558749597,0.0007647347490810097,0.08731409993881481,0.06522680548538172,0.022087294453433094,0.08731409994919864,0.0652268054931389,0.022087294456059853,0.4778530989198577,0.4778530989198577,0.1618120345276422,0.0,59.07998429330979,61.902379577450176,50.77151109072827,25963.44435261193,19406.487925565623,0.7474542924481272,1.0897252303307998,0.6842664823807695,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4404001957062929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,18.0,15486.84588787741,1423.116132870841,0.4778530989198577,0.1618120345276422,6.27409032704403,3.1397890546392615
370.0,-28.154683821171123,5.414022689676292,35.015294260201074,24.40690565798434,4.855404093701184,-24.85340552898698,-38.554592442791886,1.5541258015170627,53.94656268574812,-5.392061118428358,40.02124660655093,44278.23646436078,26240.655410133375,26240.655410133375,70518.89187449415,79157.1887279306,79157.1887279306,26240.655410133375,105397.84413806397,105397.84413806397,11104.856180893185,131352.85218816908,92522.90940673977,57643.95714317005,38754.39140396635,25955.008050105112,0.0,64709.39945407146,19400.182180814445,1422.8099018866212,94292.98795717079,349268.7226256333,1210555.3833399434,3.4659713421790923,1555449.524156129,4.453446367779548,0.7474542925728693,0.08726989000011927,4.027634451161993,1.2701687247352673,1.0,0.0,4.027634451161605,1.2843669640234692,1.284729756731805,3.1358907259221565,19526.219161483106,1991.1202257124612,4632.441516551485,4632.441516551485,5.664541109990662,5.414022689676292,-2.9032526878607974,8.31727537753709,3.139261801553644,3.139261801553644,0.8969319433010412,0.0,0.0,0.0002824534047666727,9.277566168502325e-05,0.00018967774308164946,0.0007639526126543047,0.08726989000789101,0.06518535234269118,0.022084537665199834,0.08726989000012682,0.06518535233688616,0.022084537663233116,0.4781331080022707,0.4781331080022707,0.16198959203507565,0.0,59.33862380417645,62.22110539791606,50.857802818599055,25955.008050105112,19400.182180814445,0.7474542924481272,1.0897781847681351,0.6842628248433672,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4404599851343711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,15.0,15486.704093651046,1422.8099018866212,0.4781331080022707,0.16198959203507565,6.27409032704403,3.139261801553644
371.0,-28.164763074912255,5.4099258809584345,35.014938529368116,24.40027557257565,4.849490797724447,-24.863069757018646,-38.56406807955352,1.5477974798308651,54.20065272199628,-5.39758972500186,40.020475571490856,44273.554883800105,26241.617046142852,26241.617046142852,70515.17192994295,79154.24395801724,79154.24395801724,26241.617046142852,105395.86100416009,105395.86100416009,11149.901802821609,131342.39576550297,92521.63771465133,57640.948640434304,38756.32119357447,25946.534761342886,0.0,64702.85595491735,19393.84878047921,1422.5018448022252,94245.95920133848,349193.21679878375,1209425.5371371282,3.463485196604027,1555416.2648145466,4.454314087409169,0.7474542924080034,0.08722556923413564,4.027634451161993,1.270171522689052,1.0,0.0,4.027634451162256,1.2843971547057698,1.2847595812089592,3.13581701454691,19525.9507810508,1991.0928585246543,4632.441516551485,4632.441516551485,5.6647486972869165,5.4099258809584345,-2.90907628285976,8.319002163818194,3.138725200844438,3.138725200844438,0.8967786288126965,0.0,0.0,0.0002821616620279639,9.267744331331225e-05,0.0001894842187146516,0.0007631731672466448,0.08722556924117258,0.06514385655174841,0.022081712689424174,0.08722556923413502,0.06514385654649292,0.022081712687642727,0.4784143862210276,0.4784143862210276,0.16216738741324038,0.0,59.59824244699814,62.54099067041051,50.94469905595224,25946.534761342886,19393.84878047921,0.7474542924481272,1.0898309029677982,0.6842596703095818,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4405196402065077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,21.0,15486.562424401185,1422.5018448022252,0.4784143862210276,0.16216738741324038,6.27409032704403,3.138725200844438
372.0,-28.174819137076085,5.405821201733509,35.01458055773206,24.39362701205539,4.84355864525316,-24.872714993823333,-38.57352929245678,1.541454502000419,54.45591009043875,-5.403137437837943,40.01970041005418,44268.917036320076,26242.56150699102,26242.56150699102,70511.4785433111,79151.3009735545,79151.3009735545,26242.56150699102,105393.86248054553,105393.86248054553,11195.100476003616,131331.8873106329,92520.35082391511,57637.96688668081,38758.20437470478,25938.024830087386,0.0,64696.229204792166,19387.487996825996,1422.1923472670626,94198.76200454192,349117.4629140572,1208293.2711410779,3.460993503606336,1555382.8280195286,4.455184839614911,0.747454292446241,0.08718109006566199,4.027634451161993,1.2701743761403486,1.0,0.0,4.027634451161589,1.284427413353747,1.2847894748707724,3.1357431407085152,19525.67919306558,1991.0651642574767,4632.441516551485,4632.441516551485,5.664952577000194,5.405821201733509,-2.9149273716279254,8.320748573361435,3.138179368030678,3.138179368030678,0.8966226765801937,0.0,0.0,0.00028187086708717277,9.257947031822985e-05,0.0001892913967689429,0.0007623965509351684,0.08718109011283712,0.06510227886128143,0.02207881125155568,0.08718109006566208,0.06510227882605352,0.022078811239608472,0.4786969625728298,0.4786969625728298,0.162345467289384,0.0,59.859047528276676,62.862014438949984,51.033076029778556,25938.024830087386,19387.487996825996,0.7474542924481272,1.089885444793252,0.6842580716132525,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4405791617440522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,21.0,15486.420808798997,1422.1923472670626,0.4786969625728298,0.162345467289384,6.27409032704403,3.138179368030678
