time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_dock_fan_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_fan_m_dot_kg_s,dock_air_flow_ratio,dock_fan_power_w,dock_fan_heat_w,humidity_ratio_room_kg_kg_da,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_eta_is,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_opening,startup_solved_vcc_cycle_expansion_valves_dock_opening,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_cascade_superheat_to_cascade_expansion_valve_output,pid_B3_dock_superheat_to_dock_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
238.0,-36.63349073926688,6.785233556146374,34.828896030690274,16.853781148698204,-1.8824829130421419,-33.15907656786572,-46.49183261264113,-5.356897084443298,0.7999979292717967,-2.7396805624667797,39.60777204354896,40791.87093163392,25291.735500385665,25291.735500385665,66083.60643201959,75833.04520212469,75832.59796810456,25291.586339495265,101124.18430759982,101124.78070251035,0.5963949105353095,125729.76255036605,89895.36873975277,54854.19446926213,38934.638078322925,24605.578242766234,0.0,63540.21632108916,18391.545080959662,1304.0,101124.18430759982,386999.0717591733,1479196.551399454,3.82222247892095,1537690.8947895025,3.973371015593537,0.7474542926609161,0.09367042243131474,4.027634451161993,1.2692713156761606,1.0,0.0,4.027634451162199,1.3178681245756678,1.3180194229731308,3.0561741164039655,18971.697743509187,1934.5747776773096,4632.441516551485,4632.441516551485,5.459698824047652,6.785233556146374,0.018181208478687427,6.767052347667686,3.7188874383699146,3.7188874383699146,1.06253926810569,0.0,0.0,0.00011479943880714376,3.704075851406403e-05,7.775868029307973e-05,0.00031318353962529906,0.09367042251016341,0.07117422657327917,0.02249619593688424,0.09367042243131474,0.07117422651336705,0.022496195917947683,0.41168790440252717,0.41168790440252717,0.13012311068458476,0.0,3.5609668004896093,0.0,21.035642601934512,3.5396784917385844,0.0,21.2799343701447,24605.578242766234,18391.545080959662,0.7474542924481272,1.0400280367016357,0.641985081157097,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492358694703879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15234.6586115159,1304.0,0.41168790440252717,0.13012311068458476,6.275844827686256,3.7188874383699146
239.0,-36.62592994097419,6.788998216228935,34.82699958031627,16.924658382218354,-1.8021534253779257,-33.14423986587218,-46.47317777909336,-5.283843500480774,0.8007425966980577,-2.73314766486983,39.6039048593034,40747.12014765259,25298.240790092732,25298.240790092732,66045.36093774532,75794.80170852598,75794.10194292558,25298.007227391117,101092.1091703167,101093.04249861871,0.9333283020096133,125678.60627353436,89886.57618687986,54838.89462600303,38941.86840097426,24586.497103217655,0.0,63528.36550419191,18377.28280523016,1303.0,101092.1091703167,387095.7831810803,1478823.1098182604,3.8203028141137843,1537525.5270354527,3.971951113495366,0.7474542928209611,0.09363970434124126,4.027634451161993,1.2691628251830118,1.0,0.0,4.027634451163426,1.3175085077866389,1.3176598907197041,3.0570083057211193,18969.84214563093,1934.3855593531869,4632.441516551485,4632.441516551485,5.461103113704375,6.788998216228935,0.027697786534572888,6.761300429694362,3.723008488879195,3.723008488879195,1.0637167111083414,0.0,0.0,0.00011489493345205079,3.7123563549311915e-05,7.777136990273888e-05,0.000313234648734334,0.09363970429193025,0.0711407079024799,0.02249899638945035,0.0936397043413692,0.07114070793994286,0.0224989964012984,0.41167123493102253,0.41167123493102253,0.130195353707336,0.0,3.5551441335014715,0.0,21.09116855825704,3.5338902615678762,0.0,21.32795145979094,24586.497103217655,18377.28280523016,0.7474542924481272,1.0396200250640375,0.6414004173452864,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492312363666128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,3.0,15234.810377430535,1303.0,0.41167123493102253,0.130195353707336,6.275844827686256,3.723008488879195
240.0,-36.61814445268563,6.792710066148164,34.82510019836258,16.99809293439614,-1.7189097888617095,-33.12890939098374,-46.45388798145575,-5.208144850565435,0.8014859728954775,-2.726627282189768,39.60002868772507,40700.7079808695,25304.578009692486,25304.578009692486,66005.28599056198,75755.11423215042,75755.28305192139,25304.634400777202,101059.9174526986,101059.6922418429,-0.22521085570042487,125627.31393713456,89877.4288227567,54823.02257146828,38949.340279209355,24567.396484435954,0.0,63516.73676364531,18363.005960743987,1302.0,101059.9174526986,387192.3282020479,1478449.0760582746,3.8183842198618616,1537359.788458268,3.970532669376729,0.7474542926181617,0.0936088739988031,4.027634451161993,1.2690503905201336,1.0,0.0,4.027634451163169,1.3171360783051222,1.317287548070729,3.057872696300836,18967.91166767943,1934.1887053865928,4632.441516551485,4632.441516551485,5.462471122253886,6.792710066148164,0.03717559913031332,6.755534467017851,3.7271195505976773,3.7271195505976773,1.064891300170765,0.0,0.0,0.0001149933426321758,3.7209367422439915e-05,7.778397520973588e-05,0.00031328541830306266,0.09360887407755977,0.0711071640656548,0.022501710011904964,0.09360887399880305,0.07110716400582967,0.022501709992973427,0.4116545660204855,0.4116545660204855,0.13026720712862186,0.0,3.549332265812211,-5.684341886080802e-14,21.146298048189237,3.528113255085259,-5.684341886080802e-14,21.381472396609524,24567.396484435954,18363.005960743987,0.7474542924481272,1.0391794250415747,0.6407871382360611,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4922645733797053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15234.96773424455,1302.0,0.4116545660204855,0.13026720712862186,6.275844827686256,3.7271195505976773
241.0,-36.61013701229606,6.796370523697708,34.82319780021587,17.06939076483252,-1.6381982184980242,-33.113632409966,-46.43482103766871,-5.134702820828351,0.80222840646843,-2.7201167833378372,39.59614424957561,40656.13856844343,25310.74509405468,25310.74509405468,65966.8836624981,75717.02725471041,75716.91502245204,25310.70757697053,101027.62259942257,101027.7723487651,0.14974934252677485,125575.90017034835,89868.76720528294,54807.878519014936,38956.54298474223,24548.277570925777,0.0,63504.820555668004,18348.715443651014,1301.0,101027.62259942257,387288.745685079,1478074.4523645267,3.816466315719931,1537193.7099659676,3.9691153618389037,0.7474542924910816,0.09357794442348807,4.027634451161993,1.2689421027852221,1.0,0.0,4.027634451162691,1.3167749399050355,1.3169265015307603,3.05871134778162,18966.083702668708,1934.002304830774,4632.441516551485,4632.441516551485,5.463802403898816,6.796370523697708,0.04661721553577669,6.749753308161932,3.7312209556836935,3.7312209556836935,1.066063130195341,0.0,0.0,0.00011509463849049892,3.729436057069115e-05,7.780027791980777e-05,0.0003133510796597955,0.09357794447432188,0.0710735926607176,0.02250435181360429,0.09357794442348794,0.07107359262210869,0.022504351801379382,0.41163789755872254,0.41163789755872254,0.13033876183374526,0.0,3.543532053411923,-5.684341886080802e-14,21.199385479283137,3.5223451898062876,-5.684341886080802e-14,21.42636955494521,24548.277570925777,18348.715443651014,0.7474542924481272,1.0387697041781556,0.640205549951983,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4922153659963058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15235.138433333617,1301.0,0.41163789755872254,0.13033876183374526,6.275844827686256,3.7312209556836935
242.0,-36.60191147744444,6.799980947747063,34.82129229662429,17.140046052541607,-1.558233804551846,-33.098233849540314,-46.41567058917133,-5.061911432457465,0.8029697784672862,-2.7136170252505956,39.59225124387063,40612.14049805364,25316.749114077425,25316.749114077425,65928.88961213107,75679.36420488532,75678.69507566055,25316.525272652667,100995.2203483132,100996.11331896274,0.8929706495400751,125524.3603125519,89860.13896638463,54792.91525954683,38963.581896486445,24529.1399642387,0.0,63492.72186072514,18334.410960434394,1300.0,100995.2203483132,387385.0228525531,1477699.2337722604,3.8145492122825404,1537027.2787774696,3.9676992865118965,0.7474542926154089,0.09354691146534715,4.027634451161993,1.2688346585026014,1.0,0.0,4.027634451162773,1.3164171882457107,1.316568845793588,3.0595425881132075,18964.26278193906,1933.8166225917169,4632.441516551485,4632.441516551485,5.465098485026077,6.799980947747063,0.05602271911778933,6.743958228629273,3.7353130438213866,3.7353130438213866,1.0672322982346818,0.0,0.0,0.00011519877907605477,3.737990699771745e-05,7.781887207833731e-05,0.0003134259701332794,0.0935469114648232,0.07103999418478876,0.022506917280034438,0.0935469114654665,0.07103999418518665,0.02250691728016049,0.41162122945597884,0.41162122945597884,0.13040999043402915,0.0,3.537742449479481,-5.684341886080802e-14,21.250218963474993,3.516586803717871,-5.684341886080802e-14,21.46816260775182,24529.1399642387,18334.410960434394,0.7474542924481272,1.0383692442221928,0.6396345802773845,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49216475909281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,3.0,15235.305310910466,1300.0,0.41162122945597884,0.13040999043402915,6.275844827686256,3.7353130438213866
243.0,-36.593452131585366,6.803542633932517,34.81938359107142,17.21431076237934,-1.4741328254525596,-33.0822111558988,-46.39568397598339,-4.985373801139122,0.8037099311486031,-2.7071291396574657,39.588349285600145,40565.69450989805,25322.5976577455,25322.5976577455,65888.29216764355,75639.56790351456,75639.97208653207,25322.732970045876,100962.70505657795,100962.16556126006,-0.5394953178911237,125472.6881990908,89850.9573566631,54777.0839630466,38970.970437351665,24509.98314251285,0.0,63480.953579864516,18320.092114490246,1299.0,100962.70505657795,387481.1428455538,1477323.4136092437,3.8126330555344996,1536860.4785243266,3.9662845712646826,0.7474542927250665,0.09351576963453731,4.027634451161993,1.2687214397313071,1.0,0.0,4.0276344511632995,1.3160412390826475,1.316192994395207,3.0604165975600233,18962.325076728237,1933.619031649772,4632.441516551485,4632.441516551485,5.466361003645509,6.803542633932517,0.06539196833964045,6.738150665592877,3.7393961392824377,3.7393961392824377,1.0683988969378393,0.0,0.0,0.00011530597060871636,3.74693825133315e-05,7.783658809538485e-05,0.0003134973237738775,0.09351576973963396,0.07100636929269097,0.022509400446942992,0.09351576963453749,0.07100636921289126,0.022509400421646057,0.41160456164045056,0.41160456164045056,0.13048085680261673,0.0,3.5319626632228847,-5.684341886080802e-14,21.30099881671208,3.510839070806071,-5.684341886080802e-14,21.51870709588718,24509.98314251285,18320.092114490246,0.7474542924481272,1.0379222184296648,0.6390215052277516,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4921127773252891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,5.0,15235.474496929804,1299.0,0.41160456164045056,0.13048085680261673,6.275844827686256,3.7393961392824377
244.0,-36.584772984375086,6.807056905135165,34.81747162295296,17.28555679963904,-1.3936000245901599,-33.0663474057525,-46.3760873657651,-4.9120256032127,0.8044492574089759,-2.7006501739240347,39.584439202037494,40521.76766566917,25328.287455682243,25328.287455682243,65850.05512135141,75601.99596022106,75601.85240175121,25328.239360520933,100930.09176227215,100930.28341590331,0.19165363116189837,125420.90019664422,89842.46726169506,54762.23896714328,38978.031438390855,24490.808434372073,0.0,63468.839872762925,18305.75988629526,1298.0,100930.09176227215,387577.1493209911,1476946.9931041305,3.8107174163689512,1536693.3446597888,3.9648708582329255,0.7474542923051778,0.09348453350127897,4.027634451161993,1.2686139877559617,1.0,0.0,4.027634451160794,1.315681142040918,1.315833000657738,3.0612542222154406,18960.5333101689,1933.4363223087294,4632.441516551485,4632.441516551485,5.467589254000406,6.807056905135165,0.07472770904101456,6.732329196094151,3.743470549527962,3.743470549527962,1.0695630141508463,0.0,0.0,0.00011541604303939199,3.7557304722483804e-05,7.785873831690819e-05,0.00031358653676918577,0.09348453349257192,0.07097271521376057,0.022511818278811355,0.09348453350127911,0.07097271522037088,0.022511818280908084,0.4115878940546946,0.4115878940546946,0.1305514640212255,0.0,3.526193838414997,-5.684341886080802e-14,21.349449321588793,3.505099431333008,-5.684341886080802e-14,21.557819372653853,24490.808434372073,18305.75988629526,0.7474542924481272,1.0375178631492579,0.6384513683707447,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4920593216632636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15235.661072463394,1298.0,0.4115878940546946,0.1305514640212255,6.275844827686256,3.743470549527962
245.0,-36.57586641363662,6.810525010581138,34.81555631744133,17.358611651603155,-1.310971380359702,-33.050069408853595,-46.35595850469542,-4.836768385141589,0.8051875307506862,-2.69418178481773,39.580520467894985,40476.61178529806,25333.827346483253,25333.827346483253,65810.43913178131,75563.26296898069,75563.47403554866,25333.898110023383,100897.37214557204,100897.09031546395,-0.28183010808425024,125368.98723047378,89833.57235771121,54746.9211740333,38985.167981864346,24471.615084901747,0.0,63456.78306676609,18291.413741150125,1297.0,100897.37214557204,387673.0176470295,1476569.9684195865,3.8088025248225597,1536525.854818492,3.963458339567692,0.7474542925626261,0.09345319498596273,4.027634451161993,1.2685032597789538,1.0,0.0,4.027634451162842,1.3153118771956975,1.315463841904921,3.0621136484748286,18958.656111908243,1933.2449013585929,4632.441516551485,4632.441516551485,5.4687851440685735,6.810525010581138,0.0840294092839069,6.726495601297231,3.7475365923973145,3.7475365923973145,1.070724740684947,0.0,0.0,0.00011552910061178217,3.764781392372898e-05,7.788128668805319e-05,0.00031367735336562696,0.09345319495742668,0.07093903329859047,0.02251416165883621,0.09345319498596286,0.0709390333202518,0.02251416166571094,0.41157122665275647,0.41157122665275647,0.13062175645928617,0.0,3.5204345811909548,-5.684341886080802e-14,21.39689082554986,3.4993693155684014,-5.684341886080802e-14,21.601203906801175,24471.615084901747,18291.413741150125,0.7474542924481272,1.0370906930869601,0.6378610737753688,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492004480935677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15235.84050115793,1297.0,0.41157122665275647,0.13062175645928617,6.275844827686256,3.7475365923973145
246.0,-36.56674713657367,6.813948183334731,34.8136376129185,17.429351701308065,-1.2310767087353591,-33.03387335769384,-46.33608323112128,-4.763950487614844,0.8059248675583035,-2.687723079579773,39.57659330881632,40433.386386039165,25339.21926956883,25339.21926956883,65772.605655608,75526.22670479675,75525.55641270647,25338.99438506194,100864.55079776842,100865.44597436558,0.8951765971578425,125316.95428908744,89825.18169264779,54732.34137389157,38992.04479861802,24452.40349131902,0.0,63444.44828993704,18277.053950945872,1296.0,100864.55079776842,387768.7609705482,1476192.3357200138,3.8068882393343015,1536358.0187340986,3.962046903646238,0.7474542924761776,0.09342175853004923,4.027634451161993,1.2683967869775374,1.0,0.0,4.0276344511609645,1.3149547648238347,1.3151068406373037,3.062945250212906,18956.8853292341,1933.0643317783445,4632.441516551485,4632.441516551485,5.469949092510515,6.813948183334731,0.09329832088070322,6.720649862454028,3.751594565715408,3.751594565715408,1.0718841616329737,0.0,0.0,0.00011564496416624552,3.773738113683875e-05,7.790758302940676e-05,0.0003137832654160021,0.09342175859427719,0.0709053224381711,0.022516436156106084,0.09342175853018649,0.07090532238942332,0.022516436140625918,0.41155455939787267,0.41155455939787267,0.13069176816052275,0.0,3.514685120547199,-5.684341886080802e-14,21.441758924112037,3.493647947138072,-5.684341886080802e-14,21.63575514876601,24452.40349131902,18277.053950945872,0.7474542924481272,1.0366959982854833,0.6373037748119614,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4919482072842798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,3.0,15236.031245831531,1296.0,0.41155455939787267,0.13069176816052275,6.275844827686256,3.751594565715408
247.0,-36.55740027566708,6.817327578860133,34.811715430527315,17.504644800815754,-1.145932938265467,-33.01694746624608,-46.315193293243624,-4.686385747693333,0.8066609996146781,-2.681276011375952,39.57265711170988,40386.954984036645,25344.472536951816,25344.472536951816,65731.42752098847,75486.37359910051,75486.95138671635,25344.66652855141,100831.61791526775,100830.84613605232,-0.7717792154289782,125264.79068375604,89816.00711143209,54716.58849634027,38999.35401676869,24433.17276848829,0.0,63432.52678525698,18262.679860869517,1295.0,100831.61791526775,387864.35024879465,1475814.0883400668,3.804974825331097,1536189.8102964517,3.960636777551395,0.7474542923227343,0.09339021461522871,4.027634451161993,1.2682827104674654,1.0,0.0,4.027634451162979,1.3145745957590096,1.3147267838724659,3.063831040213063,18954.949107333152,1932.8668920919124,4632.441516551485,4632.441516551485,5.471083109500092,6.817327578860133,0.10253365796909808,6.714793920891035,3.7556447645137103,3.7556447645137103,1.0730413612896315,0.0,0.0,0.00011576383058852517,3.783173368864359e-05,7.793209689988158e-05,0.0003138819983252578,0.09339021460000581,0.07087158408894395,0.022518630511061854,0.09339021461522883,0.07087158410049625,0.02251863051473246,0.41153789226063225,0.41153789226063225,0.13076143078004182,0.0,3.508944227203017,-5.684341886080802e-14,21.486984715524443,3.4879370109906063,-5.684341886080802e-14,21.682391609602803,24433.17276848829,18262.679860869517,0.7474542924481272,1.0362416705157298,0.6366915686767723,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4918905940020732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15236.21758126434,1295.0,0.41153789226063225,0.13076143078004182,6.275844827686256,3.7556447645137103
248.0,-36.54783088979778,6.820664394041312,34.80978973120426,17.577857442107074,-1.063278558213689,-33.00007028941488,-46.29453301951287,-4.611039158602427,0.8073963838640452,-2.6748371643718314,39.56871284942715,40342.39726525875,25349.582178258424,25349.582178258424,65691.97944351716,75448.17623085524,75448.7993122589,25349.79152531007,100798.59083756898,100797.75840911367,-0.8324284553091275,125212.515287052,89807.39054376665,54701.61157814669,39006.42107291107,24413.92444948302,0.0,63420.34552239409,18248.292625440015,1294.0,100798.59083756898,387959.83604481537,1475435.2309208608,3.8030617961969266,1536021.271169128,3.9592275500180736,0.7474542924550761,0.0933585800477637,4.027634451161993,1.2681730100186543,1.0,0.0,4.027634451161621,1.3142054954236682,1.3143578009023376,3.0646915305003963,18953.13064972375,1932.6814610212202,4632.441516551485,4632.441516551485,5.472186122088239,6.820664394041312,0.1117384245881885,6.708925969453124,3.759687462469431,3.759687462469431,1.074196417848409,0.0,0.0,0.00011588564378472204,3.792526387779858e-05,7.796037990692346e-05,0.0003139959119388021,0.09335857999740838,0.07083781525913761,0.02252076473827077,0.09335858004776362,0.07083781529734579,0.022520764750417914,0.4115212252175066,0.4115212252175066,0.1308308657462855,0.0,3.5032135550455905,-1.1368683772161603e-13,21.53074945411771,3.482233548235854,-1.1368683772161603e-13,21.720294984633824,24413.92444948302,18248.292625440015,0.7474542924481272,1.0358186935503362,0.6361112815289475,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4918315474108754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,4.0,15236.424906314482,1294.0,0.4115212252175066,0.1308308657462855,6.275844827686256,3.759687462469431
249.0,-36.53803886745874,6.823959782335454,34.80786047343556,17.64940693918618,-0.9825615198296692,-32.983186470943714,-46.27396920751778,-4.537413916345211,0.8081309589667285,-2.66840696711615,39.56476037418943,40299.16768761045,25354.55340470305,25354.55340470305,65653.7210923135,75411.0888758085,75410.95803257154,25354.509412872554,100765.4674454441,100765.64228051156,0.17483506746066269,125160.12578464256,89799.00986319383,54687.08867499378,39013.245764666724,24394.65833919846,0.0,63407.904103865185,18233.892085468597,1293.0,100765.4674454441,388055.2119335079,1475055.758627152,3.80114920059339,1535852.3951233034,3.957819268734541,0.7474542923263466,0.09332685276881043,4.027634451161993,1.26806586959865,1.0,0.0,4.027634451160633,1.3138450153534242,1.3139974429921009,3.0655323908798784,18951.361974196392,1932.501106310146,4632.441516551485,4632.441516551485,5.473259255214011,6.823959782335454,0.12091290596778403,6.70304687636767,3.7637229476805207,3.7637229476805207,1.075349413623006,0.0,0.0,0.0001160104135337259,3.80185700936377e-05,7.799184344008819e-05,0.0003141226355489317,0.09332685272908173,0.07080401605306015,0.022522836676021576,0.09332685276881063,0.07080401608320101,0.022522836685609417,0.41150455824967275,0.41150455824967275,0.13090006010323213,0.0,3.497492263806805,-1.1368683772161603e-13,21.572117410341036,3.4765379260828695,-1.1368683772161603e-13,21.752055313710457,24394.65833919846,18233.892085468597,0.7474542924481272,1.0354185652433734,0.6355543249245154,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4917710997979134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,6.0,15236.628326757476,1293.0,0.41150455824967275,0.13090006010323213,6.275844827686256,3.7637229476805207
250.0,-36.528026361753774,6.827214821345441,34.805927597261224,17.722423828113847,-0.9001475868157899,-32.96593447715172,-46.25294823255388,-4.462239471418859,0.8088644558092142,-2.661987392856314,39.56079907898371,40254.98766209546,25359.39531880153,25359.39531880153,65614.38298089699,75373.07312691491,75372.90056923655,25359.33726148478,100732.23783072132,100732.46844571644,0.23061499511823058,125107.61138049059,89790.29864947638,54672.21318465266,39020.09496091524,24375.37354976927,0.0,63395.468510684506,18219.47758779772,1292.0,100732.23783072132,388150.4485666069,1474675.6654552678,3.7992373083711954,1535683.1563133302,3.95641216436674,0.7474542923659186,0.09329502316391275,4.027634451161993,1.2679562004702172,1.0,0.0,4.027634451162825,1.313477153333697,1.3136297060438042,3.0663909463058223,18949.523542295577,1932.3136384285744,4632.441516551485,4632.441516551485,5.474304473827391,6.827214821345441,0.13005626614474508,6.697158555200696,3.7677514971393222,3.7677514971393222,1.0765004277540922,0.0,0.0,0.0001161381209279629,3.811417044874504e-05,7.802395047921787e-05,0.0003142519509658552,0.09329502312521337,0.07077018799263782,0.02252483513257556,0.09329502316391292,0.07077018802199374,0.022524835141919004,0.4114878913420723,0.4114878913420723,0.13096894574443638,0.0,3.4917790587789455,-5.684341886080802e-14,21.612264946006007,3.470851848665518,-5.684341886080802e-14,21.787298958424856,24375.37354976927,18219.47758779772,0.7474542924481272,1.0350011526429292,0.6349820990014609,42257.704602238395,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4917092507918692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42257.704602238395,25750.0,,,,,,,,,,,,,,,,,5.0,15236.830503426158,1292.0,0.4114878913420723,0.13096894574443638,6.275844827686256,3.7677514971393222
