time_s,room_c,dock_c,sink_c,t2_c,t3_c,t4_c,t5_c,t6_c,t7_c,tevap_c,tcond_c,q_room_w,q_dock_w,q_dock_external_w,q_useful_w,q_cascade_w,q_cascade_refrigerant_w,q_dock_refrigerant_w,q_evap_total_w,q_evap_load_requested_w,q_map_capacity_balance_error_w,q_cond_w,refrigerant_q_condenser_stage_w,refrigerant_q_subcooler_w,refrigerant_q_oil_cooling_w,w_air_comp_w,w_air_turb_w,w_air_input_w,w_ref_comp_w,w_total_input_w,w_ref_isentropic_w,refrigerant_compressor_speed_rpm,refrigerant_compressor_map_capacity_w,refrigerant_compressor_volumetric_efficiency,refrigerant_compressor_suction_density_kg_m3,refrigerant_compressor_displacement_m3_per_rev,low_pressure_receiver_enabled,refrigerant_evaporators_series,refrigerant_evaporator_outlet_c,refrigerant_evaporating_pressure_pa,refrigerant_condensing_pressure_pa,refrigerant_pressure_ratio,refrigerant_condensing_pressure_from_tcond_pa,refrigerant_pressure_ratio_from_tcond,refrigerant_compressor_eta_is_effective,m_ref_kg_s,m_air_kg_s,air_low_pressure_pa,air_high_pressure_pa,air_pressure_ratio,air_damper_opening,air_damper_resistance_head_coefficient,air_compressor_map_mass_flow_kg_s,air_compressor_suction_density_kg_m3,air_compressor_suction_mixture_density_kg_m3,air_compressor_volumetric_flow_m3_s,air_compressor_actual_head_j_kg,air_compressor_actual_head_m,air_compressor_isentropic_head_j_kg,air_compressor_isentropic_head_m,air_compressor_eta_is_target,air_compressor_eta_is_effective,regenerator_ua_w_k,regenerator_ua_ref_w_k,regenerator_air_flow_ratio,regenerator_ua_flow_exponent,cascade_ua_w_k,cascade_ua_ref_w_k,cascade_air_flow_ratio,cascade_ua_flow_exponent,condenser_ua_w_k,condenser_ua_ref_w_k,condenser_sink_flow_ratio,condenser_ua_flow_exponent,dock_evaporator_ua_w_k,dock_evaporator_ua_ref_w_k,dock_evaporator_lmtd_k,dock_evaporator_air_inlet_c,dock_evaporator_air_outlet_c,dock_evaporator_air_delta_t_k,dock_air_m_dot_kg_s,dock_air_m_dot_nominal_kg_s,dock_air_flow_ratio,dock_evaporator_ua_flow_exponent,humidity_ratio_room_kg_kg_da,room_relative_humidity,room_saturation_humidity_ratio_kg_kg_da,room_dry_air_mass_kg,room_moisture_infiltration_dry_air_mass_flow_kg_s,room_moisture_deposition_rate_kg_s,room_moisture_deposition_load_w,room_moisture_cumulative_deposited_water_kg,humidity_ratio_supply_vapor_kg_kg_da,humidity_ratio_supply_ice_kg_kg_da,ice_mass_flow_kg_s,valve_flow_kg_s,cascade_valve_flow_kg_s,dock_valve_flow_kg_s,compressor_map_flow_kg_s,receiver_enabled,receiver_mass_kg,receiver_volume_m3,receiver_liquid_mass_kg,receiver_vapor_mass_kg,receiver_liquid_volume_m3,receiver_liquid_fill_fraction,receiver_liquid_fill_fraction_raw,receiver_overfill_mass_kg,receiver_liquid_feed_fraction,receiver_starvation_flow_multiplier,receiver_outlet_enthalpy_j_kg,receiver_outlet_density_kg_m3,receiver_inlet_m_dot_kg_s,receiver_outlet_m_dot_kg_s,m_ref_cascade_kg_s,m_ref_dock_kg_s,valve_opening,cascade_valve_opening,dock_valve_opening,refrigerant_subcooling_k,refrigerant_superheat_k,refrigerant_cascade_superheat_k,refrigerant_dock_superheat_k,refrigerant_raw_superheat_k,refrigerant_raw_cascade_superheat_k,refrigerant_raw_dock_superheat_k,refrigerant_compressor_work_w,refrigerant_compressor_isentropic_work_w,refrigerant_compressor_eta_is_target,cop_system,cop_room_only,base_room_load_w,base_dock_load_w,infiltration_magnitude_w,infiltration_room_w,infiltration_dock_w,infiltration_q_m3_s,infiltration_q_unprotected_m3_s,infiltration_sensible_w,infiltration_latent_w,infiltration_total_w,infiltration_cumulative_volume_m3,infiltration_velocity_m_s,infiltration_region_density_kg_m3,infiltration_indoor_density_kg_m3,infiltration_outdoor_density_kg_m3,infiltration_room_humidity_ratio_kg_kg_da,infiltration_outdoor_humidity_ratio_kg_kg_da,infiltration_stage,infiltration_door_open_fraction,infiltration_effective_length_m,infiltration_effective_volume_m3,infiltration_maximum_effective_length_m,load_w,dock_load_w,startup_initialization_enabled,startup_iterations,startup_newton_iterations,startup_cost,startup_solved_air_cycle_compressor_mass_flow_fixed_m_dot_kg_s,startup_solved_air_cycle_compressor_mass_flow_speed_rpm,startup_solved_air_cycle_regenerator_ua_w_k,startup_solved_boundary_conditions_load_after_w,startup_solved_boundary_conditions_load_before_w,startup_solved_boundary_conditions_sink_m_dot_kg_s,startup_solved_vcc_cycle_cascade_ua_w_k,startup_solved_vcc_cycle_compressor_displacement_m3_per_rev,startup_solved_vcc_cycle_condenser_ua_w_k,startup_solved_vcc_cycle_dock_evaporator_ua_w_k,startup_solved_vcc_cycle_expansion_valves_cascade_flow_coefficient_m2,startup_solved_vcc_cycle_expansion_valves_cascade_opening,newton_iterations,pid_B1_air_before_room_to_air_compressor_speed_output,pid_B2_air_after_cascade_to_nh3_compressor_speed_output,pid_B3_subcooling_to_cascade_expansion_valve_output,pid_B4_subcooling_to_sink_flow_output,pid_B5_loading_dock_temperature_to_dock_air_flow_output
630.0,-29.706361123354974,4.6791792719946645,34.95864322283508,23.90097171245145,4.761716085355713,-26.259563700043266,-39.77828209809957,1.3148025689982257,-5.269333636483054,-5.269333636470408,39.91708726149439,42609.612775832786,24146.94310412209,24146.94310412209,66756.55587995487,77490.08384491883,77490.08384491883,24146.94310412209,101637.02694904091,101637.02694904091,101637.02694904091,127993.48654018351,123489.6117704401,4503.874769743418,0.0,91445.77901979924,56565.30796571719,38756.07894898006,26356.459591142604,65112.53854012267,20012.07538470689,1466.3853696584224,0.0,0.8858441277384081,2.8561921539724806,0.0014947054983599872,1.0,1.0,-5.269333636483054,350948.1513915187,1550961.3760610959,4.419346190915931,1550961.3760610959,4.419346190915931,0.7592854159908557,0.09242665441280268,4.028046144702076,101325.0,128378.37572286009,1.2669960594410075,1.0,0.0,4.0280461446994655,1.2855731324127349,1.2858825974413561,3.1332687679481364,22702.266988692303,2314.986971972315,19296.924863732205,1967.738714416463,0.85,0.8499999085264809,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4433.836309436463,4632.441516551485,5.446061022309403,4.6791792719946645,-2.705730644527174,7.384909916521838,3.2535006290427644,3.5,0.9295716082979327,0.6,0.0002407089185288466,1.0001706202634486,0.00024066785571590074,198.679962798559,0.0,8.208072673794496e-06,23.261677957533603,0.005755122457797628,8.085732580377694e-05,0.00015985159272506968,0.0006438895918007033,0.09242665440733037,0.09242665440733037,0.09242665440733037,0.0924266544093589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,486982.4703287758,595.8875412621137,0.0,0.09242665440733037,0.09242665441280268,0.09242665441280268,0.37497463192748226,0.37497463192748226,0.5,9.999016801920376,0.0,0.0,0.0,0.0,0.0,0.0,26356.459591142604,20012.07538470689,0.7592854159908557,1.0252488595390756,0.6543995017115871,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4497282934896676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42280.72108271472,25750.0,,,,,,,,,,,,,,,,,3.0,16524.472575984903,1466.3853696584224,0.37497463192748226,6.17534620354742,3.2535006290427644
631.0,-29.70799536007248,4.6921279827905495,34.95872925089851,23.901924909465038,4.763016021990633,-26.260904550581188,-39.77950770696623,1.3158097623694758,-5.268031215977999,-5.268031215918854,39.91976861792922,42607.61585744403,24196.15470444587,24196.15470444587,66803.77056188989,77488.6741113525,77488.6741113525,24196.15470444587,101684.82881579838,101684.82881579838,101684.82881579838,128042.43002202269,123538.36204629121,4504.067975731477,0.0,91445.5534703367,56564.49521874572,38756.73139065665,26357.601206224317,65114.332596880966,20013.235771793657,1466.374352792894,0.0,0.8858410372856858,2.856329463127819,0.0014947054983599872,1.0,1.0,-5.268031215977999,350966.00791698,1551076.7908113827,4.419450191251244,1551076.7908113827,4.419450191251244,0.7592965541593958,0.09243008076461777,4.028046144702076,101325.0,128378.19922964426,1.2669943175883964,1.0,0.0,4.028046144702782,1.2855684996542371,1.285877910775847,3.1332800591998384,22702.21099393593,2314.9812620962234,19296.877092158553,1967.7338430716457,0.85,0.8499999007723527,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4436.675435904922,4632.441516551485,5.453667966926846,4.6921279827905495,-2.6999417737990634,7.392069756589613,3.25697357006907,3.5,0.9305638771625915,0.6,0.00024066785571590074,1.000169699561098,0.00024062702141597813,198.68130958528715,0.0,8.15835814848887e-06,23.120786992817457,0.005763280815946116,8.084613318350465e-05,0.0001598217225323961,0.000643769273286263,0.09243008075100002,0.09243008075100002,0.09243008075100002,0.09243008085478738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,486995.43173737515,595.8834598957087,0.0,0.09243008075100002,0.09243008076461777,0.09243008076461777,0.37497457482764446,0.37497457482764446,0.5,9.999016802111674,0.0,0.0,0.0,0.0,0.0,0.0,26357.601206224317,20013.235771793657,0.7592965541593958,1.0259457157530607,0.6543508035508141,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449738114601011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42280.58019175001,25750.0,,,,,,,,,,,,,,,,,3.0,16524.44950145716,1466.374352792894,0.37497457482764446,6.17534620354742,3.25697357006907
632.0,-29.709621483672265,4.704676598317986,34.958902659981405,23.90248143291103,4.763869549195174,-26.26228262414365,-39.78078776327891,1.3164158319755839,-5.266869372868655,-5.2668693729606195,39.922461946295925,42605.88041653814,24244.166136683718,24244.166136683718,66850.04655322185,77487.46579492446,77487.46579492446,24244.166136683718,101731.63193160818,101731.63193160818,101731.63193160818,128090.59675457198,123586.3309105336,4504.265844038388,0.0,91445.34599337222,56563.76062297365,38757.317078220636,26358.96482296379,65116.281901184426,20014.50302603542,1466.3736871520662,0.0,0.8858371820332958,2.856451956151736,0.0014947054983599872,1.0,1.0,-5.266869372868655,350981.9376914767,1551192.7274084897,4.419579929415151,1551192.7274084897,4.419579929415151,0.7593053505879295,0.09243360031525033,4.028046144702076,101325.0,128378.06855785318,1.2669930279580872,1.0,0.0,4.028046144703724,1.2855657452674938,1.2858751032282665,3.1332867724038036,22702.15948584565,2314.9760097327476,19296.832608283927,1967.7293069788284,0.85,0.849999869850052,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4439.430470684231,4632.441516551485,5.461098286543737,4.704676598317986,-2.6944016975380527,7.3990782958560395,3.260345063279153,3.5,0.9315271609369009,0.6,0.00024062702141597813,1.0001688592739049,0.00024058639617180916,198.68264970186073,0.0,8.113012184622713e-06,22.992276531220767,0.005771393828130739,8.083444486224729e-05,0.00015979257655373083,0.0006436518719392667,0.09243360029278008,0.09243360029278008,0.09243360029278008,0.09243360045778293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487008.4510814562,595.8793602577014,0.0,0.09243360029278008,0.09243360031525033,0.09243360031525033,0.37497451978475,0.37497451978475,0.5,9.99901680253115,0.0,0.0,0.0,0.0,0.0,0.0,26358.96482296379,20014.50302603542,0.7593053505879295,1.0266256702842533,0.6543045636603395,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4497478827150156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42280.45168128841,25750.0,,,,,,,,,,,,,,,,,3.0,16524.426550210806,1466.3736871520662,0.37497451978475,6.17534620354742,3.260345063279153
633.0,-29.711239707555553,4.716841799916163,34.95915425152263,23.903380322176986,4.76510611738448,-26.263615565380984,-39.78200830807907,1.3173676911502603,-5.265497523063459,-5.265497523029691,39.92506467726149,42603.93182239027,24290.175808166518,24290.175808166518,66894.10763055678,77486.09275257541,77486.09275257541,24290.175808166518,101776.26856074193,101776.26856074193,101776.26856074193,128136.18227736364,123631.7316287948,4504.450648568837,0.0,91445.12461741628,56562.963686848154,38757.95658952014,26359.91371662172,65117.87030614186,20015.55483537999,1466.3553548067357,0.0,0.8858347344217019,2.856596595505871,0.0014947054983599872,1.0,1.0,-5.265497523063459,351000.747552155,1551304.770387192,4.419662297604322,1551304.770387192,4.419662297604322,0.75931791926765,0.09243686991302694,4.028046144702076,101325.0,128377.89640737265,1.266991328964941,1.0,0.0,4.02804614469969,1.28556137083575,1.2858706755148979,3.133297434165607,22702.104527201187,2314.9704055106677,19296.791044377856,1967.725068639939,0.85,0.8500000967424339,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4442.103424102389,4632.441516551485,5.468169803604878,4.716841799916163,-2.688845168578307,7.40568696849447,3.263617442267914,3.5,0.9324621263622611,0.6,0.00024058639617180916,1.0001680411160523,0.0002405459745577826,198.6839833239131,0.0,8.071531156276556e-06,22.874719296887758,0.005779465359287015,8.082330140140051e-05,0.00015976309477040864,0.0006435331179556169,0.09243686991872695,0.09243686991872695,0.09243686991872695,0.09243686987188257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487021.03254949476,595.8753984744984,0.0,0.09243686991872695,0.09243686991302694,0.09243686991302694,0.3749744663883269,0.3749744663883269,0.5,9.99901680240483,0.0,0.0,0.0,0.0,0.0,0.0,26359.91371662172,20015.55483537999,0.75931791926765,1.027277263768981,0.6542586792549311,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4497576024601195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42280.334124054076,25750.0,,,,,,,,,,,,,,,,,3.0,16524.403707022688,1466.3553548067357,0.3749744663883269,6.17534620354742,3.263617442267914
634.0,-29.712848203807393,4.7286313602312955,34.959479182236024,23.904146707523637,4.766192792591487,-26.264954436487592,-39.78324090186504,1.318185446211263,-5.264338101344606,-5.264338101321848,39.92768406891257,42602.07580406198,24335.252762153003,24335.252762153003,66937.32856621497,77484.79016420127,77484.79016420127,24335.252762153003,101820.04292635428,101820.04292635428,101820.04292635428,128181.23928873491,123676.59693455488,4504.642354180028,0.0,91444.90977534099,56562.195416836716,38758.57150944919,26361.19636238064,65119.76787182983,20016.766992482117,1466.3526188937267,0.0,0.8858311362895538,2.8567188422671785,0.0014947054983599872,1.0,1.0,-5.264338101344606,351016.64536204416,1551417.5367542787,4.419783384215646,1551417.5367542787,4.419783384215646,0.7593269560803207,0.09244027771248745,4.028046144702076,101325.0,128377.7427413551,1.266989812399261,1.0,0.0,4.028046144702079,1.2855576241318873,1.2858668759425629,3.1333065660297716,22702.051190653496,2314.964966696425,19296.740494728343,1967.719914010222,0.85,0.8499998670901099,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4444.697958766633,4632.441516551485,5.475119566708608,4.7286313602312955,-2.683581930208213,7.412213290439508,3.266795072413894,3.5,0.933370020689684,0.6,0.0002405459745577826,1.0001670330907513,0.00024050580213030918,198.68530894475393,0.0,8.031127287176323e-06,22.7602147318577,0.005787496486574191,8.081204937561559e-05,0.00015973392518216703,0.0006434156215081577,0.09244027771166398,0.09244027771166398,0.09244027771166398,0.09244027771018153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487033.6946150385,595.8714112849608,0.0,0.09244027771166398,0.09244027771248745,0.09244027771248745,0.3749744143068965,0.3749744143068965,0.5,9.999016802537632,0.0,0.0,0.0,0.0,0.0,0.0,26361.19636238064,20016.766992482117,0.7593269560803207,1.0279110438164107,0.6542111127900875,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4497672751100412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42280.21961948905,25750.0,,,,,,,,,,,,,,,,,3.0,16524.380967888104,1466.3526188937267,0.3749744143068965,6.17534620354742,3.266795072413894
635.0,-29.71444936005394,4.740058247436039,34.95987063152156,23.904902126546972,4.767266442192853,-26.266287846752242,-39.78446885067967,1.3189918839782602,-5.2631190429139,-5.263119042942879,39.93025336840989,42600.23224560414,24378.77353538031,24378.77353538031,66979.00578098444,77483.49607628738,77483.49607628738,24378.77353538031,101862.2696116677,101862.2696116677,101862.2696116677,128224.60303775588,123719.77474301588,4504.828294740006,0.0,91444.69652347486,56561.43268844492,38759.18203892216,26362.33342608818,65121.515465010336,20017.899274351625,1466.3441287448052,0.0,0.885828026720819,2.856847381442289,0.0014947054983599872,1.0,1.0,-5.2631190429139,351033.361510809,1551528.1526433113,4.4198880299174546,1551528.1526433113,4.4198880299174546,0.7593371554333617,0.09244357720640196,4.028046144702076,101325.0,128377.58974345063,1.266988302427344,1.0,0.0,4.0280461447009515,1.2855539299432717,1.285863129218768,3.13331556995032,22701.998248890053,2314.9595681389724,19296.69683612208,1967.7154620713577,0.85,0.8499999261988108,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4447.215558327815,4632.441516551485,5.481806135915504,4.740058247436039,-2.6784062317718593,7.418464479207898,3.269879659442153,3.5,0.9342513312691866,0.6,0.00024050580213030918,1.000166272993261,0.00024046581915878072,198.68662853186657,0.0,7.981671163618928e-06,22.62005607769604,0.00579547815773781,8.080084119247594e-05,0.00015970496093783325,0.0006432989521954349,0.09244357719177779,0.09244357719177779,0.09244357719177779,0.09244357733564089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487046.11459852586,595.8675002989456,0.0,0.09244357719177779,0.09244357720640196,0.09244357720640196,0.37497436327849804,0.37497436327849804,0.5,9.999016802311736,0.0,0.0,0.0,0.0,0.0,0.0,26362.33342608818,20017.899274351625,0.7593371554333617,1.0285234503943959,0.6541652469450463,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4497768897367327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42280.07946083488,25750.0,,,,,,,,,,,,,,,,,3.0,16524.35836968961,1466.3441287448052,0.37497436327849804,6.17534620354742,3.269879659442153
636.0,-29.71604192530774,4.751133631210683,34.96032277904667,23.90562817398461,4.768305567022406,-26.26761720069928,-39.78569613592697,1.3197684215180976,-5.261911018035278,-5.261911018026508,39.93278778744342,42598.42321220561,24420.953946995778,24420.953946995778,67019.3771592014,77482.22271363564,77482.22271363564,24420.953946995778,101903.17666063142,101903.17666063142,101903.17666063142,128266.62339916061,123761.6118254625,4505.011573698103,0.0,91444.48527798257,56560.68577354634,38759.77722715137,26363.446738529194,65123.22396568056,20019.012310569804,1466.335356160458,0.0,0.8858249877077521,2.856974761730664,0.0014947054983599872,1.0,1.0,-5.261911018035278,351049.9269801282,1551637.2726653977,4.419990301702102,1551637.2726653977,4.419990301702102,0.7593473080025142,0.09244682902506908,4.028046144702076,101325.0,128377.4399747596,1.266986824325286,1.0,0.0,4.028046144703266,1.2855503754303808,1.2858595224481517,3.133324233485252,22701.94580522762,2314.9542203736873,19296.656278245096,1967.7113263188853,0.85,0.8500001032423229,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4449.658990548939,4632.441516551485,5.488275393432576,4.751133631210683,-2.6733663741373666,7.424500005348049,3.2728744893493027,3.5,0.9351069969569437,0.6,0.00024046581915878072,1.0001653829436545,0.00024042605678977757,198.68794105402498,0.0,7.94408181167622e-06,22.51352785429041,0.005803422239549487,8.078964050195798e-05,0.00015967617865682274,0.0006431830158393747,0.09244682903698591,0.09244682903698591,0.09244682903698591,0.09244682894477822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487058.36602854665,595.8636423640044,0.0,0.09244682903698591,0.09244682902506908,0.09244682902506908,0.3749743130910882,0.3749743130910882,0.5,9.999016802077184,0.0,0.0,0.0,0.0,0.0,0.0,26363.446738529194,20019.012310569804,0.7593473080025142,1.0291163900994842,0.654120306369578,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4497864606100588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42279.972932611476,25750.0,,,,,,,,,,,,,,,,,3.0,16524.335864919343,1466.335356160458,0.3749743130910882,6.17534620354742,3.2728744893493027
637.0,-29.717624993643525,4.761868558362174,34.96083006371119,23.90634115962314,4.76932859500146,-26.268939652774062,-39.78691849680615,1.320531521599033,-5.260703415141279,-5.260703415164638,39.93528315717545,42596.63515735882,24461.80874179938,24461.80874179938,67058.4438991582,77480.96161766634,77480.96161766634,24461.80874179938,101942.77035946572,101942.77035946572,101942.77035946572,128307.28650123646,123802.09493427584,4505.191566960631,0.0,91444.27553750649,56559.94907832562,38760.362732423186,26364.516141770735,65124.87887419392,20020.09569539704,1466.3254335018673,0.0,0.88582208888654,2.857102102006192,0.0014947054983599872,1.0,1.0,-5.260703415141279,351066.48727615946,1551744.7170779181,4.4200878560569326,1551744.7170779181,4.4200878560569326,0.759357599727693,0.09245002119881249,4.028046144702076,101325.0,128377.29371366241,1.2669853808404876,1.0,0.0,4.028046144700998,1.2855468834192856,1.2858559784782528,3.133332744729089,22701.893735199483,2314.9489107084974,19296.606768151712,1967.7062776943924,0.85,0.8499998719592347,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4452.030591784423,4632.441516551485,5.4945284488700725,4.761868558362174,-2.6684506049985592,7.430319163360734,3.27578232720038,3.5,0.9359378077715371,0.6,0.00024042605678977757,1.000164398772997,0.00024038653753796134,198.68924576434642,0.0,7.900303228666154e-06,22.389459350039882,0.005811322542778153,8.07784861798546e-05,0.00015964757060992298,0.0006430677813063527,0.09245002118358245,0.09245002118358245,0.09245002118358245,0.09245002130592767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487070.42874862486,595.8598438284719,0.0,0.09245002118358245,0.09245002119881249,0.09245002119881249,0.3749742635764324,0.3749742635764324,0.5,9.999016802186254,0.0,0.0,0.0,0.0,0.0,0.0,26364.516141770735,20020.09569539704,0.759357599727693,1.0296901131854614,0.6540762285277426,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4497959802504763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42279.848864107225,25750.0,,,,,,,,,,,,,,,,,3.0,16524.31347888342,1466.3254335018673,0.3749742635764324,6.17534620354742,3.27578232720038
638.0,-29.71920087264651,4.772273533524063,34.96138730849741,23.907081211823993,4.770381118494098,-26.27025271700035,-39.78812433835117,1.32132175304409,-5.25950675087779,-5.259506750824577,39.93773943129192,42594.80945203426,24501.40298053387,24501.40298053387,67096.21243256812,77479.69086477408,77479.69086477408,24501.40298053387,101981.09384530794,101981.09384530794,101981.09384530794,128346.65069695731,123841.28216219581,4505.3685347614955,0.0,91444.0657180819,56559.18430050014,38760.97935286861,26365.55685164936,65126.53620451797,20021.156527527983,1466.3150943088078,0.0,0.885819276469245,2.857228293238013,0.0014947054983599872,1.0,1.0,-5.25950675087779,351082.89817168587,1551850.483623005,4.42018250306263,1551850.483623005,4.42018250306263,0.7593678616454298,0.09245315908625255,4.028046144702076,101325.0,128377.13993629265,1.2669838631758465,1.0,0.0,4.028046144699451,1.2855432638499213,1.2858523072322516,3.1333415669255325,22701.841645571647,2314.943599044694,19296.56594253158,1967.702114639717,0.85,0.8500000239538135,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4454.332677633301,4632.441516551485,5.500577696758852,4.772273533524063,-2.6636629745663325,7.435936508090396,3.278605919609764,3.5,0.9367445484599326,0.6,0.00024038653753796134,1.0001636542276757,0.00024034720370196547,198.6905445644254,0.0,7.852050336538273e-06,22.252710653749464,0.005819174593114691,8.076748399536845e-05,0.0001596190535425929,0.0006429529132432355,0.09245315907828486,0.09245315907828486,0.09245315907828486,0.0924531591630242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487082.30253543885,595.8561047637926,0.0,0.09245315907828486,0.09245315908625255,0.09245315908625255,0.37497421460135527,0.37497421460135527,0.5,9.99901680197377,0.0,0.0,0.0,0.0,0.0,0.0,26365.55685164936,20021.156527527983,0.7593678616454298,1.0302438351989847,0.654031550492307,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4498054432407435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42279.71211541094,25750.0,,,,,,,,,,,,,,,,,3.0,16524.291230016916,1466.3150943088078,0.37497421460135527,6.17534620354742,3.278605919609764
639.0,-29.72076831968405,4.782358286178707,34.961989919778475,23.90777257913726,4.771377828675261,-26.2715637220159,-39.78933730451388,1.3220626329216827,-5.258344001016042,-5.2583440010003955,39.9401630846914,42593.05018511682,24539.82968140824,24539.82968140824,67132.87986652507,77478.44908841237,77478.44908841237,24539.82968140824,102018.27876982061,102018.27876982061,102018.27876982061,128384.88910718967,123879.34548983772,4505.543617351948,0.0,91443.85871784843,56558.459810012544,38761.554342039875,26366.610337369064,65128.16467940894,20022.215766239566,1466.3061688304008,0.0,0.8858164089758875,2.8573509123281147,0.0014947054983599872,1.0,1.0,-5.258344001016042,351098.84454641404,1551954.8508682514,4.420279003974587,1551954.8508682514,4.420279003974587,0.7593776943660571,0.09245626478441109,4.028046144702076,101325.0,128377.00269472261,1.2669825087068602,1.0,0.0,4.028046144701215,1.2855398750653195,1.2858488670651422,3.133349826661275,22701.790255834283,2314.938358749857,19296.52080886316,1967.697512286373,0.85,0.8499999599769018,36438.26998705061,36438.26998705061,1.0,0.8,4321.873072599273,4321.873072599273,1.0,0.8,17892.171525676506,17892.171525676506,1.0,0.8,4456.567439982995,4632.441516551485,5.506441899934959,4.782358286178707,-2.659017013982508,7.441375300161215,3.281347868047538,3.5,0.9375279622992966,0.6,0.00024034720370196547,1.0001627805943698,0.00024030808620886053,198.6918364298938,0.0,7.815261293826364e-06,22.148450506703917,0.005826989854408517,8.075641820293278e-05,0.0001595907854990327,0.0006428390482593546,0.09245626479198814,0.09245626479198814,0.09245626479198814,0.09245626474752115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,487094.0186850284,595.8524153158754,0.0,0.09245626479198814,0.09245626478441109,0.09245626478441109,0.37497416605665296,0.37497416605665296,0.5,9.999016801780794,0.0,0.0,0.0,0.0,0.0,0.0,26366.610337369064,20022.215766239566,0.7593776943660571,1.0307810790766831,0.6539881846015405,42257.45940475719,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4498148633728805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42279.607855263894,25750.0,,,,,,,,,,,,,,,,,3.0,16524.269072407773,1466.3061688304008,0.37497416605665296,6.17534620354742,3.281347868047538
